example_id,producto_id,retailer_id,categoria_id,product_country,synthetic,precio_usd_final,precio_median_group,imputation_source,decision,is_price_imputed_model
1,1,1,1,UNKNOWN,,12.8,,original_clean,keep_imputed,False
2,2,1,2,UNKNOWN,,10.0,,original_clean,keep_imputed,False
3,3,1,2,UNKNOWN,,10.0,,original_clean,keep_imputed,False
4,4,1,2,UNKNOWN,,10.0,,original_clean,keep_imputed,False
5,5,1,3,UNKNOWN,,11.0,,original_clean,keep_imputed,False
6,6,1,3,UNKNOWN,,12.0,,original_clean,keep_imputed,False
7,7,1,2,UNKNOWN,,19.0,,original_clean,keep_imputed,False
8,13,1,3,UNKNOWN,,4.0,,original_clean,keep_imputed,False
9,14,1,2,UNKNOWN,,4.0,,original_clean,keep_imputed,False
10,15,1,2,UNKNOWN,,4.0,,original_clean,keep_imputed,False
11,16,1,2,UNKNOWN,,4.0,,original_clean,keep_imputed,False
12,17,1,2,UNKNOWN,,4.0,,original_clean,keep_imputed,False
13,23,1,2,UNKNOWN,,9.0,,original_clean,keep_imputed,False
14,25,1,4,UNKNOWN,,3.0,,original_clean,keep_imputed,False
15,26,1,4,UNKNOWN,,5.0,,original_clean,keep_imputed,False
16,27,1,4,UNKNOWN,,6.0,,original_clean,keep_imputed,False
17,28,1,1,UNKNOWN,,1.31,,original_clean,keep_imputed,False
18,29,1,5,UNKNOWN,,1.54,,original_clean,keep_imputed,False
19,36,1,6,UNKNOWN,,2.0,,original_clean,keep_imputed,False
20,39,2,7,MX,,1.9871,,original_clean,keep,False
21,41,2,7,MX,,1.5038,,original_clean,keep,False
22,43,3,8,BR,,3.6711,,original_clean,keep_imputed,False
23,47,3,10,BR,,3.5775,,original_clean,keep,False
24,48,3,10,BR,,2.2008,,original_clean,keep,False
25,49,3,10,BR,,3.0452,,original_clean,keep,False
26,50,3,11,BR,,1.6318,,original_clean,keep_imputed,False
27,53,3,9,BR,,1.2647,,original_clean,keep,False
28,54,1,10,UNKNOWN,,7.45,,original_clean,keep,False
29,55,4,10,US,,9.99,,original_clean,keep,False
30,58,1,10,UNKNOWN,,1.89,,original_clean,keep,False
31,59,1,10,UNKNOWN,,1.37,,original_clean,keep,False
32,60,1,10,UNKNOWN,,1.02,,original_clean,keep,False
33,61,1,10,UNKNOWN,,1.39,,original_clean,keep,False
34,62,2,10,MX,,1.1278,,original_clean,keep,False
35,63,4,10,US,,2.99,,original_clean,keep,False
36,64,2,10,MX,,1.0634,,original_clean,keep,False
37,83,3,13,BR,,2.935,,original_clean,keep,False
38,86,3,13,BR,,1.8704,,original_clean,keep,False
39,88,6,13,PE,,4.7662,,original_clean,keep,False
40,90,1,12,UNKNOWN,,1.0,,original_clean,keep,False
41,93,1,16,UNKNOWN,,1.99,,original_clean,keep,False
42,94,1,16,UNKNOWN,,1.99,,original_clean,keep,False
43,103,2,14,MX,,4.7261,,original_clean,keep,False
44,104,2,14,MX,,8.0021,,original_clean,keep,False
45,105,2,14,MX,,8.0559,,original_clean,keep,False
46,106,2,14,MX,,8.0559,,original_clean,keep,False
47,107,6,14,PE,,4.7662,,original_clean,keep,False
48,108,1,14,UNKNOWN,,4.94,,original_clean,keep,False
49,109,1,14,UNKNOWN,,13.09,,original_clean,keep,False
50,136,3,22,BR,,2.4761,,original_clean,keep,False
51,137,3,23,BR,,1.1729,,original_clean,keep_imputed,False
52,139,3,23,BR,,1.0261,,original_clean,keep_imputed,False
53,141,3,23,BR,,1.1913,,original_clean,keep_imputed,False
54,143,3,23,BR,,1.0628,,original_clean,keep_imputed,False
55,144,3,23,BR,,1.0444,,original_clean,keep_imputed,False
56,145,4,22,US,,1.2,,original_clean,keep,False
57,146,4,22,US,,1.0,,original_clean,keep,False
58,147,4,22,US,,1.45,,original_clean,keep,False
59,148,4,22,US,,1.18,,original_clean,keep,False
60,149,1,22,UNKNOWN,,1.05,,original_clean,keep,False
61,151,1,23,UNKNOWN,,1.18,,original_clean,keep_imputed,False
62,153,4,23,US,,1.86,,original_clean,keep_imputed,False
63,155,4,23,US,,1.18,,original_clean,keep_imputed,False
64,156,4,23,US,,1.55,,original_clean,keep_imputed,False
65,157,4,23,US,,1.09,,original_clean,keep_imputed,False
66,158,6,4,PE,,4.7662,,original_clean,keep_imputed,False
67,159,6,4,PE,,4.7662,,original_clean,keep_imputed,False
68,160,6,8,PE,,4.7662,,original_clean,keep_imputed,False
69,161,6,8,PE,,4.7662,,original_clean,keep_imputed,False
70,162,6,8,PE,,4.7662,,original_clean,keep_imputed,False
71,163,6,8,PE,,4.7662,,original_clean,keep_imputed,False
72,164,6,4,PE,,4.7662,,original_clean,keep_imputed,False
73,165,6,4,PE,,4.7662,,original_clean,keep_imputed,False
74,166,6,8,PE,,4.7662,,original_clean,keep_imputed,False
75,167,6,3,PE,,4.7662,,original_clean,keep_imputed,False
76,168,6,3,PE,,4.7662,,original_clean,keep_imputed,False
77,169,6,3,PE,,4.7662,,original_clean,keep_imputed,False
78,170,6,15,PE,,4.7662,,original_clean,keep,False
79,171,6,8,PE,,4.7662,,original_clean,keep_imputed,False
80,172,6,8,PE,,4.7662,,original_clean,keep_imputed,False
81,173,6,24,PE,,4.7662,,original_clean,keep_imputed,False
82,174,6,21,PE,,4.7662,,original_clean,keep_imputed,False
83,175,6,4,PE,,4.7662,,original_clean,keep_imputed,False
84,176,1,16,UNKNOWN,,4.19,,original_clean,keep,False
85,177,3,6,BR,,1.0995,,original_clean,keep_imputed,False
86,178,7,14,AR,,1.2729,,original_clean,keep,False
87,181,7,14,AR,,3.7398,,original_clean,keep,False
88,182,7,14,AR,,2.1132,,original_clean,keep,False
89,183,7,14,AR,,1.2446,,original_clean,keep,False
90,184,7,14,AR,,1.7991,,original_clean,keep,False
91,185,7,14,AR,,1.1188,,original_clean,keep,False
92,186,7,14,AR,,6.6269,,original_clean,keep,False
93,191,7,14,AR,,2.0348,,original_clean,keep,False
94,192,7,14,AR,,2.1073,,original_clean,keep,False
95,193,7,14,AR,,1.5146,,original_clean,keep,False
96,194,7,14,AR,,1.4422,,original_clean,keep,False
97,195,7,14,AR,,5.1161,,original_clean,keep,False
98,196,1,14,UNKNOWN,,13.2,,original_clean,keep,False
99,197,1,14,UNKNOWN,,3.99,,original_clean,keep,False
100,198,1,14,UNKNOWN,,2.85,,original_clean,keep,False
101,199,1,14,UNKNOWN,,7.49,,original_clean,keep,False
102,208,1,7,UNKNOWN,,3.99,,original_clean,keep,False
103,209,4,23,US,,2.05,,original_clean,keep_imputed,False
104,210,1,17,UNKNOWN,,1.5,,original_clean,keep,False
105,212,1,22,UNKNOWN,,2.2,,original_clean,keep,False
106,213,1,23,UNKNOWN,,3.23,,original_clean,keep_imputed,False
107,214,1,22,UNKNOWN,,6.98,,original_clean,keep,False
108,215,1,22,UNKNOWN,,5.81,,original_clean,keep,False
109,216,1,15,UNKNOWN,,1.21,,original_clean,keep,False
110,217,1,19,UNKNOWN,,2.12,,original_clean,keep,False
111,218,1,15,UNKNOWN,,3.08,,original_clean,keep,False
112,219,1,1,UNKNOWN,,1.97,,original_clean,keep_imputed,False
113,220,1,13,UNKNOWN,,2.99,,original_clean,keep,False
114,221,1,13,UNKNOWN,,2.92,,original_clean,keep,False
115,223,1,23,UNKNOWN,,3.41,,original_clean,keep_imputed,False
116,224,1,23,UNKNOWN,,2.25,,original_clean,keep_imputed,False
117,225,1,1,UNKNOWN,,1.75,,original_clean,keep_imputed,False
118,227,1,13,UNKNOWN,,1.12,,original_clean,keep_imputed,False
119,239,1,14,UNKNOWN,,6.2,,original_clean,keep,False
120,240,1,14,UNKNOWN,,14.19,,original_clean,keep,False
121,241,1,14,UNKNOWN,,1.25,,original_clean,keep_imputed,False
122,242,1,16,UNKNOWN,,2.39,,original_clean,keep,False
123,243,1,16,UNKNOWN,,1.79,,original_clean,keep,False
124,244,1,16,UNKNOWN,,1.29,,original_clean,keep_imputed,False
125,245,1,15,UNKNOWN,,2.51,,original_clean,keep,False
126,246,1,25,UNKNOWN,,2.0,,original_clean,keep_imputed,False
127,247,1,2,UNKNOWN,,2.53,,original_clean,keep_imputed,False
128,248,1,2,UNKNOWN,,1.99,,original_clean,keep_imputed,False
129,249,1,6,UNKNOWN,,1.8,,original_clean,keep_imputed,False
130,250,1,18,UNKNOWN,,5.19,,original_clean,keep_imputed,False
131,251,1,6,UNKNOWN,,2.0,,original_clean,keep_imputed,False
132,252,1,8,UNKNOWN,,6.59,,original_clean,keep_imputed,False
133,254,1,6,UNKNOWN,,11.97,,original_clean,keep_imputed,False
134,256,1,13,UNKNOWN,,3.85,,original_clean,keep,False
135,257,1,13,UNKNOWN,,4.1,,original_clean,keep,False
136,258,1,13,UNKNOWN,,4.69,,original_clean,keep,False
137,259,1,18,UNKNOWN,,5.9,,original_clean,keep_imputed,False
138,260,1,12,UNKNOWN,,1.69,,original_clean,keep,False
139,261,1,12,UNKNOWN,,2.19,,original_clean,keep,False
140,262,1,26,UNKNOWN,,1.92,,original_clean,keep,False
141,282,1,18,UNKNOWN,,4.11,,original_clean,keep_imputed,False
142,284,1,6,UNKNOWN,,1.39,,original_clean,keep_imputed,False
143,286,2,17,MX,,1.9871,,original_clean,keep,False
144,287,2,17,MX,,2.0945,,original_clean,keep,False
145,288,2,18,MX,,5.6928,,original_clean,keep_imputed,False
146,291,4,17,US,,1.39,,original_clean,keep,False
147,293,4,17,US,,1.45,,original_clean,keep,False
148,296,1,17,UNKNOWN,,1.05,,original_clean,keep,False
149,298,3,27,BR,,2.935,,original_clean,keep,False
150,299,3,8,BR,,2.935,,original_clean,keep_imputed,False
151,302,3,15,BR,,1.283,,original_clean,keep,False
152,303,3,15,BR,,4.4035,,original_clean,keep,False
153,305,1,15,UNKNOWN,,1.0,,original_clean,keep,False
154,307,3,15,BR,,5.1377,,original_clean,keep,False
155,308,3,15,BR,,1.8337,,original_clean,keep,False
156,309,3,15,BR,,1.5767,,original_clean,keep,False
157,311,3,15,BR,,1.5767,,original_clean,keep,False
158,313,3,15,BR,,1.4482,,original_clean,keep,False
159,314,3,15,BR,,1.4666,,original_clean,keep,False
160,315,1,15,UNKNOWN,,18.0,,original_clean,keep,False
161,316,3,15,BR,,1.0995,,original_clean,keep,False
162,317,3,15,BR,,1.2096,,original_clean,keep,False
163,321,3,3,BR,,5.3212,,original_clean,keep_imputed,False
164,322,1,3,UNKNOWN,,1.0,,original_clean,keep_imputed,False
165,323,3,3,BR,,1.0261,,original_clean,keep_imputed,False
166,324,3,3,BR,,2.2559,,original_clean,keep_imputed,False
167,325,3,3,BR,,1.8337,,original_clean,keep_imputed,False
168,326,3,3,BR,,1.283,,original_clean,keep_imputed,False
169,328,3,3,BR,,1.3381,,original_clean,keep_imputed,False
170,330,1,3,UNKNOWN,,1.0,,original_clean,keep_imputed,False
171,334,3,3,BR,,1.2463,,original_clean,keep_imputed,False
172,336,1,3,UNKNOWN,,18.0,,original_clean,keep_imputed,False
173,337,3,3,BR,,4.0198,,original_clean,keep_imputed,False
174,338,3,3,BR,,5.3212,,original_clean,keep_imputed,False
175,339,3,3,BR,,6.239,,original_clean,keep_imputed,False
176,340,3,3,BR,,1.0995,,original_clean,keep_imputed,False
177,341,3,3,BR,,1.4666,,original_clean,keep_imputed,False
178,343,1,3,UNKNOWN,,2.0,,original_clean,keep_imputed,False
179,344,1,3,UNKNOWN,,1.0,,original_clean,keep_imputed,False
180,346,1,3,UNKNOWN,,1.0,,original_clean,keep_imputed,False
181,347,1,3,UNKNOWN,,1.0,,original_clean,keep_imputed,False
182,348,3,3,BR,,1.1729,,original_clean,keep_imputed,False
183,349,1,16,UNKNOWN,,2.69,,original_clean,keep,False
184,350,1,10,UNKNOWN,,1.59,,original_clean,keep,False
185,351,3,15,BR,,1.7419,,original_clean,keep,False
186,352,3,15,BR,,1.1362,,original_clean,keep,False
187,353,3,15,BR,,1.7786,,original_clean,keep,False
188,355,3,3,BR,,1.1178,,original_clean,keep_imputed,False
189,361,4,15,US,,1.05,,original_clean,keep,False
190,362,4,15,US,,1.59,,original_clean,keep,False
191,363,4,15,US,,1.56,,original_clean,keep,False
192,369,1,15,UNKNOWN,,2.49,,original_clean,keep,False
193,370,1,15,UNKNOWN,,2.69,,original_clean,keep,False
194,371,1,15,UNKNOWN,,2.59,,original_clean,keep,False
195,372,1,15,UNKNOWN,,2.59,,original_clean,keep,False
196,373,1,15,UNKNOWN,,1.95,,original_clean,keep,False
197,374,1,15,UNKNOWN,,2.54,,original_clean,keep,False
198,375,1,15,UNKNOWN,,2.19,,original_clean,keep,False
199,377,1,15,UNKNOWN,,1.76,,original_clean,keep,False
200,385,1,18,UNKNOWN,,1.22,,original_clean,keep_imputed,False
201,387,3,29,BR,,1.9805,,original_clean,keep_imputed,False
202,388,3,29,BR,,2.935,,original_clean,keep_imputed,False
203,389,3,23,BR,,5.5048,,original_clean,keep_imputed,False
204,390,3,23,BR,,4.587,,original_clean,keep_imputed,False
205,391,3,23,BR,,4.587,,original_clean,keep_imputed,False
206,392,3,29,BR,,2.935,,original_clean,keep_imputed,False
207,397,1,1,UNKNOWN,,1.0,,original_clean,keep_imputed,False
208,401,3,6,BR,,2.0173,,original_clean,keep_imputed,False
209,402,3,6,BR,,2.109,,original_clean,keep_imputed,False
210,404,1,15,UNKNOWN,,1.45,,original_clean,keep,False
211,406,1,14,UNKNOWN,,5.59,,original_clean,keep,False
212,407,1,14,UNKNOWN,,6.89,,original_clean,keep,False
213,408,1,14,UNKNOWN,,5.95,,original_clean,keep,False
214,410,1,16,UNKNOWN,,2.59,,original_clean,keep,False
215,412,1,15,UNKNOWN,,2.39,,original_clean,keep,False
216,413,1,15,UNKNOWN,,2.49,,original_clean,keep,False
217,414,1,15,UNKNOWN,,2.99,,original_clean,keep,False
218,416,1,18,UNKNOWN,,4.19,,original_clean,keep_imputed,False
219,417,1,18,UNKNOWN,,3.99,,original_clean,keep_imputed,False
220,418,1,18,UNKNOWN,,5.89,,original_clean,keep_imputed,False
221,419,1,16,UNKNOWN,,8.78,,original_clean,keep,False
222,420,1,32,UNKNOWN,,8.78,,original_clean,keep,False
223,421,1,16,UNKNOWN,,5.75,,original_clean,keep,False
224,422,1,16,UNKNOWN,,8.98,,original_clean,keep,False
225,423,1,17,UNKNOWN,,1.11,,original_clean,keep,False
226,424,1,31,UNKNOWN,,1.29,,original_clean,keep,False
227,426,6,8,PE,,12.1127,,original_clean,keep_imputed,False
228,427,6,8,PE,,5.9155,,original_clean,keep_imputed,False
229,430,6,8,PE,,3.9437,,original_clean,keep_imputed,False
230,431,6,8,PE,,1.9718,,original_clean,keep_imputed,False
231,432,6,8,PE,,3.3803,,original_clean,keep_imputed,False
232,433,6,2,PE,,16.338,,original_clean,keep_imputed,False
233,434,6,2,PE,,7.3239,,original_clean,keep_imputed,False
234,435,6,4,PE,,5.6338,,original_clean,keep_imputed,False
235,436,6,4,PE,,1.6901,,original_clean,keep_imputed,False
236,437,6,4,PE,,9.5775,,original_clean,keep_imputed,False
237,438,6,17,PE,,4.7662,,original_clean,keep,False
238,439,6,18,PE,,1.1268,,original_clean,keep_imputed,False
239,440,6,18,PE,,1.9718,,original_clean,keep_imputed,False
240,441,6,18,PE,,3.662,,original_clean,keep_imputed,False
241,442,6,8,PE,,1.1268,,original_clean,keep_imputed,False
242,443,6,3,PE,,2.2535,,original_clean,keep_imputed,False
243,444,6,3,PE,,3.0986,,original_clean,keep_imputed,False
244,445,6,3,PE,,1.6901,,original_clean,keep_imputed,False
245,446,6,3,PE,,3.0986,,original_clean,keep_imputed,False
246,447,6,8,PE,,3.0986,,original_clean,keep_imputed,False
247,448,6,8,PE,,1.4085,,original_clean,keep_imputed,False
248,449,6,21,PE,,5.3521,,original_clean,keep_imputed,False
249,450,6,21,PE,,7.0423,,original_clean,keep_imputed,False
250,474,4,2,US,,12.0,,original_clean,keep_imputed,False
251,475,4,2,US,,12.0,,original_clean,keep_imputed,False
252,476,4,2,US,,12.0,,original_clean,keep_imputed,False
253,477,1,2,UNKNOWN,,12.0,,original_clean,keep_imputed,False
254,478,4,2,US,,12.0,,original_clean,keep_imputed,False
255,479,4,2,US,,12.0,,original_clean,keep_imputed,False
256,480,4,1,US,,12.0,,original_clean,keep_imputed,False
257,481,4,2,US,,12.0,,original_clean,keep_imputed,False
258,482,1,2,UNKNOWN,,12.0,,original_clean,keep_imputed,False
259,483,4,2,US,,12.0,,original_clean,keep_imputed,False
260,484,1,2,UNKNOWN,,12.0,,original_clean,keep_imputed,False
261,485,4,2,US,,12.0,,original_clean,keep_imputed,False
262,486,4,2,US,,12.0,,original_clean,keep_imputed,False
263,487,4,2,US,,12.0,,original_clean,keep_imputed,False
264,488,4,2,US,,12.0,,original_clean,keep_imputed,False
265,489,4,2,US,,12.0,,original_clean,keep_imputed,False
266,490,4,2,US,,12.0,,original_clean,keep_imputed,False
267,491,1,2,UNKNOWN,,12.0,,original_clean,keep_imputed,False
268,492,4,2,US,,12.0,,original_clean,keep_imputed,False
269,493,4,2,US,,12.0,,original_clean,keep_imputed,False
270,494,3,13,BR,,1.7419,,original_clean,keep,False
271,495,3,13,BR,,1.5584,,original_clean,keep,False
272,496,3,1,BR,,4.587,,original_clean,keep_imputed,False
273,497,3,23,BR,,4.587,,original_clean,keep_imputed,False
274,498,1,31,UNKNOWN,,1.0,,original_clean,keep,False
275,499,1,13,UNKNOWN,,1.0,,original_clean,keep,False
276,500,1,13,UNKNOWN,,1.0,,original_clean,keep,False
277,501,1,10,UNKNOWN,,1.0,,original_clean,keep,False
308,598,6,14,PE,,12.6761,,original_clean,keep,False
278,502,1,22,UNKNOWN,,1.0,,original_clean,keep,False
279,505,2,15,MX,,3.8668,,original_clean,keep,False
280,508,1,22,UNKNOWN,,5.8,,original_clean,keep,False
281,510,1,15,UNKNOWN,,1.89,,original_clean,keep,False
282,511,1,15,UNKNOWN,,1.54,,original_clean,keep,False
283,512,1,15,UNKNOWN,,1.99,,original_clean,keep,False
284,513,1,13,UNKNOWN,,2.62,,original_clean,keep,False
285,518,1,10,UNKNOWN,,10.45,,original_clean,keep,False
286,519,1,10,UNKNOWN,,6.45,,original_clean,keep,False
287,520,1,10,UNKNOWN,,1.14,,original_clean,keep,False
288,521,1,10,UNKNOWN,,2.25,,original_clean,keep,False
289,522,1,13,UNKNOWN,,1.89,,original_clean,keep,False
290,524,1,16,UNKNOWN,,3.99,,original_clean,keep,False
291,576,8,8,MX,,1.1278,,original_clean,keep_imputed,False
292,577,8,1,MX,,1.2889,,original_clean,keep_imputed,False
293,578,8,8,MX,,1.9871,,original_clean,keep_imputed,False
294,579,8,7,MX,,1.8743,,original_clean,keep,False
295,580,8,2,MX,,4.5381,,original_clean,keep_imputed,False
296,581,8,1,MX,,1.8797,,original_clean,keep_imputed,False
297,582,8,13,MX,,3.4909,,original_clean,keep,False
298,583,8,13,MX,,1.101,,original_clean,keep,False
299,584,8,8,MX,,2.4705,,original_clean,keep_imputed,False
300,585,8,14,MX,,5.2632,,original_clean,keep,False
301,586,8,14,MX,,2.7873,,original_clean,keep,False
302,587,8,2,MX,,3.8131,,original_clean,keep_imputed,False
303,588,8,2,MX,,7.5188,,original_clean,keep_imputed,False
304,589,8,18,MX,,4.2911,,original_clean,keep_imputed,False
305,590,8,8,MX,,5.0483,,original_clean,keep_imputed,False
306,592,1,7,UNKNOWN,,3.99,,original_clean,keep,False
307,597,6,14,PE,,10.4225,,original_clean,keep,False
309,599,6,14,PE,,7.8592,,original_clean,keep,False
310,601,6,14,PE,,1.7183,,original_clean,keep,False
311,604,6,17,PE,,1.5493,,original_clean,keep,False
312,605,6,13,PE,,3.3521,,original_clean,keep,False
313,606,6,18,PE,,4.6479,,original_clean,keep_imputed,False
314,607,6,18,PE,,5.8873,,original_clean,keep_imputed,False
315,608,6,18,PE,,4.6479,,original_clean,keep_imputed,False
316,609,6,15,PE,,4.6479,,original_clean,keep,False
317,611,6,15,PE,,3.0704,,original_clean,keep,False
318,612,6,17,PE,,3.0704,,original_clean,keep,False
319,615,6,24,PE,,1.2958,,original_clean,keep,False
320,616,6,24,PE,,1.8028,,original_clean,keep,False
321,624,1,14,UNKNOWN,,7.99,,original_clean,keep,False
322,625,1,14,UNKNOWN,,14.59,,original_clean,keep,False
323,626,1,14,UNKNOWN,,1.25,,original_clean,keep,False
324,627,1,16,UNKNOWN,,1.99,,original_clean,keep,False
325,629,1,16,UNKNOWN,,1.35,,original_clean,keep,False
326,630,1,15,UNKNOWN,,2.55,,original_clean,keep,False
327,631,1,15,UNKNOWN,,3.15,,original_clean,keep,False
328,632,1,25,UNKNOWN,,2.15,,original_clean,keep_imputed,False
329,633,1,16,UNKNOWN,,1.99,,original_clean,keep,False
330,634,1,16,UNKNOWN,,1.99,,original_clean,keep,False
331,635,1,18,UNKNOWN,,5.55,,original_clean,keep_imputed,False
332,636,1,18,UNKNOWN,,7.39,,original_clean,keep_imputed,False
333,8,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
334,9,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
335,10,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
336,11,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
337,12,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
338,18,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
339,19,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
340,20,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
341,21,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
342,22,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
343,24,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
344,30,1,1,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
345,31,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
346,32,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
347,33,1,3,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
348,34,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
349,35,1,6,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
350,37,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
351,38,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
352,40,2,7,MX,,1.7884,1.8743,median_category_country,keep_imputed,True
353,42,2,7,MX,,1.7884,1.8743,median_category_country,keep_imputed,True
354,44,1,9,UNKNOWN,,1.02,,median_category_country,keep_imputed,True
355,45,1,9,UNKNOWN,,1.02,,median_category_country,keep_imputed,True
356,46,1,9,UNKNOWN,,1.02,,median_category_country,keep_imputed,True
357,51,3,9,BR,,1.2647,1.2647,median_category_country,keep,True
358,52,3,9,BR,,1.2647,1.2647,median_category_country,keep,True
359,56,1,12,UNKNOWN,,1.69,1.69,median_category_country,keep,True
360,57,1,13,UNKNOWN,,2.77,2.77,median_category_country,keep,True
361,65,2,10,MX,,1.0956,1.0956,median_category_country,keep_imputed,True
362,66,2,10,MX,,1.0956,1.0956,median_category_country,keep_imputed,True
363,67,2,10,MX,,1.0956,1.0956,median_category_country,keep_imputed,True
364,68,5,2,CO,,2.885,,global_median,keep_imputed,True
365,69,5,14,CO,,2.885,,global_median,keep,True
366,70,5,14,CO,,2.885,,global_median,keep_imputed,True
367,71,5,14,CO,,2.885,,global_median,keep,True
368,72,5,15,CO,,2.885,,global_median,keep,True
369,73,5,14,CO,,2.885,,global_median,keep,True
370,74,5,2,CO,,2.885,,global_median,keep_imputed,True
371,75,5,14,CO,,2.885,,global_median,keep,True
372,76,5,14,CO,,2.885,,global_median,keep,True
373,77,5,14,CO,,2.885,,global_median,keep,True
374,78,5,14,CO,,2.885,,global_median,keep,True
375,79,5,14,CO,,2.885,,global_median,keep,True
376,80,5,14,CO,,2.885,,global_median,keep,True
377,81,5,14,CO,,2.885,,global_median,keep,True
378,82,1,17,UNKNOWN,,1.11,1.11,median_category_country,keep,True
379,84,1,14,UNKNOWN,,6.2,6.2,median_category_country,keep,True
380,85,3,13,BR,,1.80615,1.80615,median_category_country,keep,True
381,87,3,13,BR,,1.80615,1.80615,median_category_country,keep,True
382,89,2,13,MX,,2.296,2.29595,median_category_country,keep_imputed,True
383,91,1,6,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
384,92,1,6,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
385,95,1,18,UNKNOWN,,5.19,5.19,median_category_country,keep_imputed,True
386,96,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
387,97,1,19,UNKNOWN,,2.12,2.12,median_category_country,keep,True
388,98,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
389,99,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
390,100,1,13,UNKNOWN,,2.77,2.77,median_category_country,keep,True
391,101,1,2,UNKNOWN,,3.705,3.705,median_category_country,keep_imputed,True
392,102,2,14,MX,,6.1484,6.63265,median_category_country,keep_imputed,True
393,110,1,12,UNKNOWN,,1.69,1.69,median_category_country,keep_imputed,True
394,111,1,12,UNKNOWN,,1.69,1.69,median_category_country,keep,True
395,112,6,20,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
396,113,6,20,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
397,114,6,8,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
398,115,6,4,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
399,116,6,1,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
400,117,6,2,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
401,118,6,2,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
402,119,6,2,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
403,120,6,2,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
404,121,6,4,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
405,122,6,4,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
406,123,6,4,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
407,124,6,5,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
408,125,6,5,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
409,126,6,8,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
410,127,6,1,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
411,128,6,3,PE,,4.7662,4.7662,median_category_country,keep_imputed,True
412,129,6,3,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
413,130,6,3,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
414,131,6,8,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
415,132,6,21,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
416,133,6,21,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
417,134,6,21,PE,,15.5336,4.7662,median_category_country,keep_imputed,True
418,135,1,22,UNKNOWN,,4.0,4.0,median_category_country,keep_imputed,True
419,138,3,23,BR,,1.9805,1.9805,median_category_country,keep_imputed,True
420,140,3,23,BR,,1.9805,1.9805,median_category_country,keep_imputed,True
421,142,3,23,BR,,1.9805,1.9805,median_category_country,keep_imputed,True
422,150,4,22,US,,1.19,1.19,median_category_country,keep,True
423,152,1,22,UNKNOWN,,4.0,4.0,median_category_country,keep,True
424,154,4,23,US,,12.0,12.0,median_category_country,keep_imputed,True
425,179,7,14,AR,,1.91695,1.91695,median_category_country,keep,True
426,180,7,14,AR,,1.91695,1.91695,median_category_country,keep,True
427,187,7,14,AR,,1.91695,1.91695,median_category_country,keep,True
428,188,7,14,AR,,1.91695,1.91695,median_category_country,keep,True
