producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed
450,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,170g,PE,LOCAL,25.0,7.0423,7.0423,3.55,False,keep_imputed,no_category_detected,7.0423,False,original_clean,,
474,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
475,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
476,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,NaN,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
477,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,NaN,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
478,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
479,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
480,4,Desconocido,US,1,azucar,sin_categoria,True,Selecciona un local,X,330 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
481,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,550 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
482,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,3 L,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
483,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
484,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,"1,25 L",UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
485,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
486,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
487,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,400 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
488,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1 kg,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
489,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
490,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 g,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
491,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,750 ML,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
492,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
493,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.0,False,original_clean,,
494,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 9,49",2L,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.7419,False,original_clean,,
495,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 8,49",2L,BR,LOCAL,8.49,1.5584,1.5584,5.448,False,keep,heuristic_default,1.5584,False,original_clean,,
496,3,Desconocido,BR,1,azucar,sin_categoria,True,SEM GLÚTEN,1,200 G,BR,LOCAL,24.99,4.587,4.587,5.448,False,keep_imputed,no_category_detected,4.587,False,original_clean,,
497,3,Desconocido,BR,23,cerveza,sin_categoria,True,SEM GLÚTEN,1,275 Ml,BR,LOCAL,24.99,4.587,4.587,5.448,False,keep_imputed,no_category_detected,4.587,False,original_clean,,
498,1,Desconocido,UNKNOWN,31,banano,banano,False,SOL NACIENTE,Unidades disponibles,12 unidades,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep,heuristic_default,1.0,False,original_clean,,
499,1,Desconocido,UNKNOWN,13,azucar,azucar,False,This app could not find url /acucar-cristal-organico-itaja-1-kg-100002544/p,Preferências,NaN,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep,heuristic_default,1.0,False,original_clean,,
500,1,Desconocido,UNKNOWN,13,azucar,azucar,False,This app could not find url /acucar-extra-fino-mais-doce-1-kg-3783/p,Preferências,NaN,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep,heuristic_default,1.0,False,original_clean,,
501,1,Desconocido,UNKNOWN,10,arroz,arroz,False,This app could not find url /arroz-camil-1-kg-100004793/p,Preferências,NaN,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep,heuristic_default,1.0,False,original_clean,,
502,1,Desconocido,UNKNOWN,22,cerveza,cerveza,False,This app could not find url /cerveja-pure-gold-long-neck-stella-artois-sem-gluten-330-ml-100008859/p,Preferências,NaN,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep,heuristic_default,1.0,False,original_clean,,
505,2,Chedraui,MX,15,pan,pan,False,Tortilleria y pan empacados,Natures Own,624g,MX,LOCAL,72.0,3.8668,3.8668,18.62,False,keep,heuristic_default,3.8668,False,original_clean,,
508,1,Desconocido,UNKNOWN,22,cerveza,cerveza,False,Valoramos tu privacidad,Personalizar,330ml,UNKNOWN,LOCAL,5.8,5.8,5.8,1.0,False,keep,heuristic_default,5.8,False,original_clean,,
510,1,Desconocido,UNKNOWN,15,pan,pan,False,Valoramos tu privacidad,Personalizar,750g,UNKNOWN,LOCAL,1.89,1.89,1.89,1.0,False,keep,heuristic_default,1.89,False,original_clean,,
511,1,Desconocido,UNKNOWN,15,pan,pan,False,Valoramos tu privacidad,Personalizar,550g,UNKNOWN,LOCAL,1.54,1.54,1.54,1.0,False,keep,heuristic_default,1.54,False,original_clean,,
512,1,Desconocido,UNKNOWN,15,pan,pan,False,Valoramos tu privacidad,Personalizar,580g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep,heuristic_default,1.99,False,original_clean,,
513,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Valoramos tu privacidad,Personalizar,3.05 L,UNKNOWN,LOCAL,2.62,2.62,2.62,1.0,False,keep,heuristic_default,2.62,False,original_clean,,
518,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,10Kg,UNKNOWN,LOCAL,10.45,10.45,10.45,1.0,False,keep,heuristic_default,10.45,False,original_clean,,
519,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,5kg,UNKNOWN,LOCAL,6.45,6.45,6.45,1.0,False,keep,heuristic_default,6.45,False,original_clean,,
520,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,400g,UNKNOWN,LOCAL,1.14,1.14,1.14,1.0,False,keep,heuristic_default,1.14,False,original_clean,,
521,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,500g,UNKNOWN,LOCAL,2.25,2.25,2.25,1.0,False,keep,heuristic_default,2.25,False,original_clean,,
522,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Valoramos tu privacidad,Personalizar,2 kg,UNKNOWN,LOCAL,1.89,1.89,1.89,1.0,False,keep,heuristic_default,1.89,False,original_clean,,
524,1,Desconocido,UNKNOWN,16,papa,papa,False,Verduras Congeladas,FRUTOS DEL MAIPO,1 Kg,UNKNOWN,LOCAL,3.99,3.99,3.99,1.0,False,keep,heuristic_default,3.99,False,original_clean,,
576,8,Desconocido,MX,8,huevo,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,900 g,MX,LOCAL,21.0,1.1278,1.1278,18.62,False,keep_imputed,no_category_detected,1.1278,False,original_clean,,
577,8,Desconocido,MX,1,azucar,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,1 kg,MX,LOCAL,24.0,1.2889,1.2889,18.62,False,keep_imputed,no_category_detected,1.2889,False,original_clean,,
578,8,Desconocido,MX,8,huevo,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,1 L,MX,LOCAL,37.0,1.9871,1.9871,18.62,False,keep_imputed,no_category_detected,1.9871,False,original_clean,,
579,8,Desconocido,MX,7,aceite vegetal,aceite vegetal,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,900 Ml,MX,LOCAL,34.9,1.8743,1.8743,18.62,False,keep,heuristic_default,1.8743,False,original_clean,,
580,8,Desconocido,MX,2,cafe,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,NaN,MX,LOCAL,84.5,4.5381,4.5381,18.62,False,keep_imputed,no_category_detected,4.5381,False,original_clean,,
581,8,Desconocido,MX,1,azucar,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,680 g,MX,LOCAL,35.0,1.8797,1.8797,18.62,False,keep_imputed,no_category_detected,1.8797,False,original_clean,,
582,8,Desconocido,MX,13,azucar,azucar,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,425 g,MX,LOCAL,65.0,3.4909,3.4909,18.62,False,keep,heuristic_default,3.4909,False,original_clean,,
583,8,Desconocido,MX,13,azucar,azucar,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,750 g,MX,LOCAL,20.5,1.101,1.101,18.62,False,keep,heuristic_default,1.101,False,original_clean,,
584,8,Desconocido,MX,8,huevo,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,907 g,MX,LOCAL,46.0,2.4705,2.4705,18.62,False,keep_imputed,no_category_detected,2.4705,False,original_clean,,
585,8,Desconocido,MX,14,cafe,cafe,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,120 g,MX,LOCAL,98.0,5.2632,5.2632,18.62,False,keep,heuristic_default,5.2632,False,original_clean,,
586,8,Desconocido,MX,14,cafe,cafe,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,90 g,MX,LOCAL,51.9,2.7873,2.7873,18.62,False,keep,heuristic_default,2.7873,False,original_clean,,
587,8,Desconocido,MX,2,cafe,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,100 g,MX,LOCAL,71.0,3.8131,3.8131,18.62,False,keep_imputed,no_category_detected,3.8131,False,original_clean,,
588,8,Desconocido,MX,2,cafe,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,180 Gr,MX,LOCAL,140.0,7.5188,7.5188,18.62,False,keep_imputed,no_category_detected,7.5188,False,original_clean,,
589,8,Desconocido,MX,18,huevo,huevo,False,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,60 g,MX,LOCAL,79.9,4.2911,4.2911,18.62,False,keep_imputed,heuristic_default,4.2911,False,original_clean,,
590,8,Desconocido,MX,8,huevo,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,30 piezas,MX,LOCAL,94.0,5.0483,5.0483,18.62,False,keep_imputed,no_category_detected,5.0483,False,original_clean,,
592,1,Desconocido,UNKNOWN,7,aceite vegetal,aceite vegetal,False,¡Qué mal! Justo se agotó,ARIZTIA,1 Kg,UNKNOWN,LOCAL,3.99,3.99,3.99,1.0,False,keep,heuristic_default,3.99,False,original_clean,,
597,6,Desconocido,PE,14,cafe,cafe,False,¿Que buscas hoy?,Elegir,170g,PE,LOCAL,37.0,10.4225,10.4225,3.55,False,keep,heuristic_default,10.4225,False,original_clean,,
598,6,Desconocido,PE,14,cafe,cafe,False,¿Que buscas hoy?,Elegir,454g,PE,LOCAL,45.0,12.6761,12.6761,3.55,False,keep,heuristic_default,12.6761,False,original_clean,,
599,6,Desconocido,PE,14,cafe,cafe,False,¿Que buscas hoy?,Elegir,200g,PE,LOCAL,27.9,7.8592,7.8592,3.55,False,keep,heuristic_default,7.8592,False,original_clean,,
601,6,Desconocido,PE,14,cafe,cafe,False,¿Que buscas hoy?,Elegir,500g,PE,LOCAL,6.1,1.7183,1.7183,3.55,False,keep,heuristic_default,1.7183,False,original_clean,,
604,6,Desconocido,PE,17,leche,leche,False,¿Que buscas hoy?,Elegir,800ml,PE,LOCAL,5.5,1.5493,1.5493,3.55,False,keep,heuristic_default,1.5493,False,original_clean,,
605,6,Desconocido,PE,13,azucar,azucar,False,¿Que buscas hoy?,Elegir,1L,PE,LOCAL,11.9,3.3521,3.3521,3.55,False,keep,heuristic_default,3.3521,False,original_clean,,
606,6,Desconocido,PE,18,huevo,huevo,False,¿Que buscas hoy?,Elegir,30 unidades,PE,LOCAL,16.5,4.6479,4.6479,3.55,False,keep_imputed,heuristic_default,4.6479,False,original_clean,,
607,6,Desconocido,PE,18,huevo,huevo,False,¿Que buscas hoy?,Elegir,30 Unidades,PE,LOCAL,20.9,5.8873,5.8873,3.55,False,keep_imputed,heuristic_default,5.8873,False,original_clean,,
608,6,Desconocido,PE,18,huevo,huevo,False,¿Que buscas hoy?,Elegir,15 unidades,PE,LOCAL,16.5,4.6479,4.6479,3.55,False,keep_imputed,heuristic_default,4.6479,False,original_clean,,
609,6,Desconocido,PE,15,pan,pan,False,¿Que buscas hoy?,Elegir,770g,PE,LOCAL,16.5,4.6479,4.6479,3.55,False,keep,heuristic_default,4.6479,False,original_clean,,
611,6,Desconocido,PE,15,pan,pan,False,¿Que buscas hoy?,Elegir,560 g,PE,LOCAL,10.9,3.0704,3.0704,3.55,False,keep,heuristic_default,3.0704,False,original_clean,,
612,6,Desconocido,PE,17,leche,leche,False,¿Que buscas hoy?,Elegir,540g,PE,LOCAL,10.9,3.0704,3.0704,3.55,False,keep,heuristic_default,3.0704,False,original_clean,,
615,6,Desconocido,PE,24,atun,atun,False,¿Que buscas hoy?,Elegir,150g,PE,LOCAL,4.6,1.2958,1.2958,3.55,False,keep,heuristic_default,1.2958,False,original_clean,,
616,6,Desconocido,PE,24,atun,atun,False,¿Que buscas hoy?,Elegir,140g,PE,LOCAL,6.4,1.8028,1.8028,3.55,False,keep,heuristic_default,1.8028,False,original_clean,,
624,1,Desconocido,UNKNOWN,14,cafe,cafe,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,170 g,UNKNOWN,LOCAL,7.99,7.99,7.99,1.0,False,keep,heuristic_default,7.99,False,original_clean,,
625,1,Desconocido,UNKNOWN,14,cafe,cafe,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,227 g,UNKNOWN,LOCAL,14.59,14.59,14.59,1.0,False,keep,heuristic_default,14.59,False,original_clean,,
626,1,Desconocido,UNKNOWN,14,cafe,cafe,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,250 g,UNKNOWN,LOCAL,1.25,1.25,1.25,1.0,False,keep,heuristic_default,1.25,False,original_clean,,
627,1,Desconocido,UNKNOWN,16,papa,papa,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,2 Kg,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep,heuristic_default,1.99,False,original_clean,,
629,1,Desconocido,UNKNOWN,16,papa,papa,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,1.3 Kg,UNKNOWN,LOCAL,1.35,1.35,1.35,1.0,False,keep,heuristic_default,1.35,False,original_clean,,
630,1,Desconocido,UNKNOWN,15,pan,pan,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,750 g,UNKNOWN,LOCAL,2.55,2.55,2.55,1.0,False,keep,heuristic_default,2.55,False,original_clean,,
631,1,Desconocido,UNKNOWN,15,pan,pan,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,650 g,UNKNOWN,LOCAL,3.15,3.15,3.15,1.0,False,keep,heuristic_default,3.15,False,original_clean,,
632,1,Desconocido,UNKNOWN,25,refresco de cola,refresco de cola,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,1.5 L,UNKNOWN,LOCAL,2.15,2.15,2.15,1.0,False,keep_imputed,no_category_detected,2.15,False,original_clean,,
633,1,Desconocido,UNKNOWN,16,papa,papa,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,1 Kg,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep,heuristic_default,1.99,False,original_clean,,
634,1,Desconocido,UNKNOWN,16,papa,papa,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,300 g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep,heuristic_default,1.99,False,original_clean,,
635,1,Desconocido,UNKNOWN,18,huevo,huevo,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,12 unidad,UNKNOWN,LOCAL,5.55,5.55,5.55,1.0,False,keep_imputed,heuristic_default,5.55,False,original_clean,,
636,1,Desconocido,UNKNOWN,18,huevo,huevo,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,20 unidad,UNKNOWN,LOCAL,7.39,7.39,7.39,1.0,False,keep_imputed,heuristic_default,7.39,False,original_clean,,
8,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 21),$ 10.550,NaN,UNKNOWN,LOCAL,21.0,21.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
9,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 21),20,NaN,UNKNOWN,LOCAL,21.0,21.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
10,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 23),$ 11.600,NaN,UNKNOWN,LOCAL,23.0,23.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
11,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,(Gr a $ 29),$ 13.450,NaN,UNKNOWN,LOCAL,29.0,29.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
12,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 34),$ 15.700,NaN,UNKNOWN,LOCAL,34.0,34.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
18,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 45),20,NaN,UNKNOWN,LOCAL,45.0,45.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
19,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,(Gr a $ 46),$ 7.635,NaN,UNKNOWN,LOCAL,46.0,46.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
20,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 47),20,NaN,UNKNOWN,LOCAL,47.0,47.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
21,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,(Gr a $ 65),$ 18.100,NaN,UNKNOWN,LOCAL,65.0,65.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
