producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_median_group,precio_usd_imputed,imputation_source
465,5,Desconocido,CO,2,cafe,sin_categoria,True,Selecciona tu,Método de envío,800 Ml,CO,LOCAL,100.78,0.0249,,4047.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],,2.885,global_median
466,5,Desconocido,CO,12,cebolla,cebolla,False,Selecciona tu,Método de envío,1 Kg,CO,LOCAL,604582.9,149.3904,,4047.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
467,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,1000 Gramos,CO,LOCAL,2755946.3,680.985,,4047.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
468,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,411 G,CO,LOCAL,97.32,0.024,,4047.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
469,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,"2,5 Kg",CO,LOCAL,97.32,0.024,,4047.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
470,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,1000 G,CO,LOCAL,97.32,0.024,,4047.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
471,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,375 G,CO,LOCAL,375.0,0.0927,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
472,5,Desconocido,CO,2,cafe,sin_categoria,True,Selecciona tu,Método de envío,210gr,CO,LOCAL,210.0,0.0519,,4047.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],,2.885,global_median
473,5,Desconocido,CO,14,cafe,cafe,False,Selecciona tu,Método de envío,200 G,CO,LOCAL,200.0,0.0494,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
503,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,TOMATE CHONTO X 1000 G,Unidades disponibles,1000 G,UNKNOWN,LOCAL,1000.0,1000.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.69,1.69,median_category_country
504,1,Desconocido,UNKNOWN,13,azucar,azucar,False,TOMATES SECOS AINOA 180 G,Unidades disponibles,180 G,UNKNOWN,LOCAL,100.0,100.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,2.77,median_category_country
506,1,Desconocido,UNKNOWN,17,leche,leche,False,Valoramos tu privacidad,Personalizar,1L,UNKNOWN,LOCAL,0.44,0.44,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],1.11,1.11,median_category_country
507,1,Desconocido,UNKNOWN,20,arroz,sin_categoria,True,Valoramos tu privacidad,Personalizar,NaN,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,3.705,median_category_country
509,1,Desconocido,UNKNOWN,15,pan,pan,False,Valoramos tu privacidad,Personalizar,450g,UNKNOWN,LOCAL,0.99,0.99,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.49,2.49,median_category_country
514,1,Desconocido,UNKNOWN,20,arroz,sin_categoria,True,Valoramos tu privacidad,Personalizar,2L,UNKNOWN,LOCAL,0.92,0.92,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,3.705,median_category_country
515,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Valoramos tu privacidad,Personalizar,226g,UNKNOWN,LOCAL,226.0,226.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,2.77,median_category_country
516,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,100Lb,UNKNOWN,LOCAL,43.45,43.45,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.59,1.59,median_category_country
517,1,Desconocido,UNKNOWN,10,arroz,arroz,False,Valoramos tu privacidad,Personalizar,100lb,UNKNOWN,LOCAL,41.59,41.59,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.59,1.59,median_category_country
523,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Valoramos tu privacidad,Personalizar,1 kg,UNKNOWN,LOCAL,0.99,0.99,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,2.77,median_category_country
525,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Verificar que usted es un ser humano. Esto podría tardar algunos segundos.,Verificación exitosa,NaN,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,3.705,median_category_country
526,6,Desconocido,PE,1,azucar,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,5 Kg,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
527,6,Desconocido,PE,10,arroz,arroz,False,¡Aún no eres Wong Prime!,Aprovecha el,5 kg,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
528,6,Desconocido,PE,10,arroz,arroz,False,¡Aún no eres Wong Prime!,Aprovecha el,5kg,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
529,6,Desconocido,PE,32,pollo entero,pollo entero,False,¡Aún no eres Wong Prime!,Aprovecha el,NaN,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],,2.885,global_median
530,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,800 g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
531,6,Desconocido,PE,14,cafe,cafe,False,¡Aún no eres Wong Prime!,Aprovecha el,900g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],7.8592,7.8592,median_category_country
532,6,Desconocido,PE,14,cafe,cafe,False,¡Aún no eres Wong Prime!,Aprovecha el,500g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],7.8592,7.8592,median_category_country
533,6,Desconocido,PE,7,aceite vegetal,aceite vegetal,False,¡Aún no eres Wong Prime!,Aprovecha el,1.8L,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
534,6,Desconocido,PE,1,azucar,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,1 Litro,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
535,6,Desconocido,PE,21,atun,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,1L,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
536,6,Desconocido,PE,4,aceite vegetal,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,750ml,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
537,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,946ml,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
538,6,Desconocido,PE,17,leche,leche,False,¡Aún no eres Wong Prime!,Aprovecha el,900ml,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.0704,3.0704,median_category_country
539,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,950 ml,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
540,6,Desconocido,PE,17,leche,leche,False,¡Aún no eres Wong Prime!,Aprovecha el,800ml,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.0704,3.0704,median_category_country
541,6,Desconocido,PE,7,aceite vegetal,aceite vegetal,False,¡Aún no eres Wong Prime!,Aprovecha el,30 unidades,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
542,6,Desconocido,PE,18,huevo,huevo,False,¡Aún no eres Wong Prime!,Aprovecha el,15 unidades,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.1549499999999995,4.1549499999999995,median_category_country
543,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,2 kg,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
544,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,1kg,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
545,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,770g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
546,6,Desconocido,PE,17,leche,leche,False,¡Aún no eres Wong Prime!,Aprovecha el,360 g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.0704,3.0704,median_category_country
547,6,Desconocido,PE,13,azucar,azucar,False,¡Aún no eres Wong Prime!,Aprovecha el,300g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.059150000000001,4.059150000000001,median_category_country
548,6,Desconocido,PE,1,azucar,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,400g,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
549,6,Desconocido,PE,15,pan,pan,False,¡Aún no eres Wong Prime!,Aprovecha el,560 g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.6479,4.6479,median_category_country
550,6,Desconocido,PE,18,huevo,huevo,False,¡Aún no eres Wong Prime!,Aprovecha el,950g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.1549499999999995,4.1549499999999995,median_category_country
551,6,Desconocido,PE,18,huevo,huevo,False,¡Aún no eres Wong Prime!,Aprovecha el,400 g,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.1549499999999995,4.1549499999999995,median_category_country
552,6,Desconocido,PE,1,azucar,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,500 g,PE,LOCAL,79.9,22.507,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
553,6,Desconocido,PE,24,atun,atun,False,¡Aún no eres Wong Prime!,Aprovecha el,150g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.8028,1.8028,median_category_country
554,6,Desconocido,PE,1,azucar,sin_categoria,True,¡Aún no eres Wong Prime!,Aprovecha el,140g,PE,LOCAL,79.9,22.507,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.7662,4.7662,median_category_country
555,1,Desconocido,UNKNOWN,24,atun,atun,False,¡Lo mejor te está esperando!,Descarga la app,2 Kg,UNKNOWN,LOCAL,74.9,74.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
556,1,Desconocido,UNKNOWN,10,arroz,arroz,False,¡Lo mejor te está esperando!,Descarga la app,907 G,UNKNOWN,LOCAL,23.9,23.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.59,1.59,median_category_country
557,1,Desconocido,UNKNOWN,24,atun,atun,False,¡Lo mejor te está esperando!,Descarga la app,906 G,UNKNOWN,LOCAL,23.9,23.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
558,1,Desconocido,UNKNOWN,24,atun,atun,False,¡Lo mejor te está esperando!,Descarga la app,155 G,UNKNOWN,LOCAL,39.9,39.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
559,1,Desconocido,UNKNOWN,7,aceite vegetal,aceite vegetal,False,¡Lo mejor te está esperando!,Descarga la app,800 Ml,UNKNOWN,LOCAL,29.9,29.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.99,3.99,median_category_country
560,1,Desconocido,UNKNOWN,7,aceite vegetal,aceite vegetal,False,¡Lo mejor te está esperando!,Descarga la app,400 Ml,UNKNOWN,LOCAL,25.9,25.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.99,3.99,median_category_country
561,1,Desconocido,UNKNOWN,7,aceite vegetal,aceite vegetal,False,¡Lo mejor te está esperando!,Descarga la app,850 Ml,UNKNOWN,LOCAL,37.9,37.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.99,3.99,median_category_country
562,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,¡Lo mejor te está esperando!,Descarga la app,NaN,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,3.705,median_category_country
563,1,Desconocido,UNKNOWN,17,leche,leche,False,¡Lo mejor te está esperando!,Descarga la app,1 Lt,UNKNOWN,LOCAL,30.9,30.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.11,1.11,median_category_country
564,1,Desconocido,UNKNOWN,15,pan,pan,False,¡Lo mejor te está esperando!,Descarga la app,680 G,UNKNOWN,LOCAL,44.9,44.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.49,2.49,median_category_country
565,1,Desconocido,UNKNOWN,15,pan,pan,False,¡Lo mejor te está esperando!,Descarga la app,624 G,UNKNOWN,LOCAL,62.9,62.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.49,2.49,median_category_country
566,1,Desconocido,UNKNOWN,15,pan,pan,False,¡Lo mejor te está esperando!,Descarga la app,620 G,UNKNOWN,LOCAL,54.9,54.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.49,2.49,median_category_country
567,1,Desconocido,UNKNOWN,13,azucar,azucar,False,¡Lo mejor te está esperando!,Descarga la app,1 Kg,UNKNOWN,LOCAL,21.9,21.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,2.77,median_category_country
568,1,Desconocido,UNKNOWN,14,cafe,cafe,False,¡Lo mejor te está esperando!,Descarga la app,100 G,UNKNOWN,LOCAL,69.9,69.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],6.2,6.2,median_category_country
569,1,Desconocido,UNKNOWN,14,cafe,cafe,False,¡Lo mejor te está esperando!,Descarga la app,200 G,UNKNOWN,LOCAL,149.9,149.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],6.2,6.2,median_category_country
570,1,Desconocido,UNKNOWN,14,cafe,cafe,False,¡Lo mejor te está esperando!,Descarga la app,226 G,UNKNOWN,LOCAL,224.9,224.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],6.2,6.2,median_category_country
571,1,Desconocido,UNKNOWN,14,cafe,cafe,False,¡Lo mejor te está esperando!,Descarga la app,250 Gr,UNKNOWN,LOCAL,114.9,114.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],6.2,6.2,median_category_country
572,1,Desconocido,UNKNOWN,17,leche,leche,False,¡Lo mejor te está esperando!,Descarga la app,30 piezas,UNKNOWN,LOCAL,98.9,98.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.11,1.11,median_category_country
573,1,Desconocido,UNKNOWN,17,leche,leche,False,¡Lo mejor te está esperando!,Descarga la app,30 unidades,UNKNOWN,LOCAL,91.9,91.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.11,1.11,median_category_country
574,1,Desconocido,UNKNOWN,10,arroz,arroz,False,¡Lo mejor te está esperando!,Descarga la app,5 Lb,UNKNOWN,LOCAL,309.9,309.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.59,1.59,median_category_country
575,1,Desconocido,UNKNOWN,16,papa,papa,False,¡Lo mejor te está esperando!,Descarga la app,1 kg,UNKNOWN,LOCAL,36.9,36.9,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.19,2.19,median_category_country
591,8,Desconocido,MX,8,huevo,sin_categoria,True,¡Nueva tarjeta de crédito HEB Afirme!,Consigue la tuya aquí,1 Kg,MX,LOCAL,18.0,0.9667,,18.62,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.4705,2.4705,median_category_country
593,9,Desconocido,CR,8,huevo,sin_categoria,True,¿Cómo comprar?,Contáctanos al 800-8000-722,800 g,CR,LOCAL,1.7,0.0034,,503.8,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],,2.885,global_median
594,6,Desconocido,PE,10,arroz,arroz,False,¿Que buscas hoy?,Elegir,5kg,PE,LOCAL,3.0,0.8451,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],,2.885,global_median
595,6,Desconocido,PE,8,huevo,sin_categoria,True,¿Que buscas hoy?,Elegir,5 kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,4.7662,15.5336,median_category_country
596,6,Desconocido,PE,10,arroz,arroz,False,¿Que buscas hoy?,Elegir,NaN,PE,LOCAL,2.0,0.5634,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],,2.885,global_median
600,6,Desconocido,PE,8,huevo,sin_categoria,True,¿Que buscas hoy?,Elegir,250g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,4.7662,15.5336,median_category_country
602,6,Desconocido,PE,24,atun,atun,False,¿Que buscas hoy?,Elegir,900ml,PE,LOCAL,3.0,0.8451,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.8028,1.8028,median_category_country
603,6,Desconocido,PE,17,leche,leche,False,¿Que buscas hoy?,Elegir,946ml,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,3.0704,15.5336,median_category_country
610,6,Desconocido,PE,17,leche,leche,False,¿Que buscas hoy?,Elegir,600 g,PE,LOCAL,600.0,169.0141,,3.55,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.0704,3.0704,median_category_country
613,6,Desconocido,PE,18,huevo,huevo,False,¿Que buscas hoy?,Elegir,500 g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,price_parse_failed,4.1549499999999995,15.5336,median_category_country
614,6,Desconocido,PE,18,huevo,huevo,False,¿Que buscas hoy?,Elegir,1kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,price_parse_failed,4.1549499999999995,15.5336,median_category_country
617,2,Chedraui,MX,15,pan,pan,False,¿Qué estás buscando?,Tortilleria y pan empacados,620g,MX,LOCAL,72.0,3.8668,3.8668,18.62,True,keep_imputed,price_parse_failed;price<=0,3.8668,3.8668,median_category_country
618,2,Chedraui,MX,15,pan,pan,False,¿Qué estás buscando?,Tortilleria y pan empacados,567g,MX,LOCAL,72.0,3.8668,3.8668,18.62,True,keep_imputed,price_parse_failed;price<=0,3.8668,3.8668,median_category_country
619,2,Chedraui,MX,4,aceite vegetal,sin_categoria,True,¿Qué estás buscando?,Endulzantes,900g,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,no_category_detected;price_parse_failed,2.4705,3.5617,median_category_country
620,2,Chedraui,MX,18,huevo,huevo,False,¿Qué estás buscando?,Lacteos y huevo,30 Piezas,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,price_parse_failed,4.99195,3.5617,median_category_country
621,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,¿Qué estás buscando?,Harinas y reposteria,1Kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],,2.885,global_median
622,2,Chedraui,MX,7,aceite vegetal,aceite vegetal,False,¿Qué estás buscando?,Aceites y vinagres,170g,MX,LOCAL,33.3,1.7884,1.7884,18.62,True,keep_imputed,price_parse_failed;price<=0,1.8743,1.7884,median_category_country
623,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,NaN,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,3.705,median_category_country
628,1,Desconocido,UNKNOWN,16,papa,papa,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,500 g,UNKNOWN,LOCAL,995.0,995.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.19,2.19,median_category_country
637,1,Desconocido,UNKNOWN,18,huevo,huevo,False,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ Hazte Socio Diamante para disfrutar de ofertas y beneficios exclusivos.,📍,400 g,UNKNOWN,LOCAL,480.0,480.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.19,5.19,median_category_country
