producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed,example_id,synthetic
440,6,Desconocido,PE,18,huevo,huevo,False,Seja Bem Vindo à Plaza Vea,Lácteos y Huevos,900ml,PE,LOCAL,7.0,1.9718,1.9718,3.55,False,keep_imputed,heuristic_default,2.169,False,original_clean,,,1593,True
441,6,Desconocido,PE,18,huevo,huevo,False,Seja Bem Vindo à Plaza Vea,Lácteos y Huevos,1Kg,PE,LOCAL,13.0,3.662,3.662,3.55,False,keep_imputed,heuristic_default,3.2958,False,original_clean,,,1594,True
441,6,Desconocido,PE,18,huevo,huevo,False,Seja Bem Vindo à Plaza Vea,Lácteos y Huevos,1Kg,PE,LOCAL,13.0,3.662,3.662,3.55,False,keep_imputed,heuristic_default,3.4789,False,original_clean,,,1595,True
441,6,Desconocido,PE,18,huevo,huevo,False,Seja Bem Vindo à Plaza Vea,Lácteos y Huevos,1Kg,PE,LOCAL,13.0,3.662,3.662,3.55,False,keep_imputed,heuristic_default,3.8451,False,original_clean,,,1596,True
441,6,Desconocido,PE,18,huevo,huevo,False,Seja Bem Vindo à Plaza Vea,Lácteos y Huevos,1Kg,PE,LOCAL,13.0,3.662,3.662,3.55,False,keep_imputed,heuristic_default,4.0282,False,original_clean,,,1597,True
442,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,1Kg,PE,LOCAL,4.0,1.1268,1.1268,3.55,False,keep_imputed,no_category_detected,1.0141,False,original_clean,,,1598,True
442,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,1Kg,PE,LOCAL,4.0,1.1268,1.1268,3.55,False,keep_imputed,no_category_detected,1.0705,False,original_clean,,,1599,True
442,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,1Kg,PE,LOCAL,4.0,1.1268,1.1268,3.55,False,keep_imputed,no_category_detected,1.1831,False,original_clean,,,1600,True
442,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,1Kg,PE,LOCAL,4.0,1.1268,1.1268,3.55,False,keep_imputed,no_category_detected,1.2395,False,original_clean,,,1601,True
443,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,600g,PE,LOCAL,8.0,2.2535,2.2535,3.55,False,keep_imputed,no_category_detected,2.0282,False,original_clean,,,1602,True
443,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,600g,PE,LOCAL,8.0,2.2535,2.2535,3.55,False,keep_imputed,no_category_detected,2.1408,False,original_clean,,,1603,True
443,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,600g,PE,LOCAL,8.0,2.2535,2.2535,3.55,False,keep_imputed,no_category_detected,2.3662,False,original_clean,,,1604,True
443,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,600g,PE,LOCAL,8.0,2.2535,2.2535,3.55,False,keep_imputed,no_category_detected,2.4788,False,original_clean,,,1605,True
444,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,495g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.7887,False,original_clean,,,1606,True
444,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,495g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.9437,False,original_clean,,,1607,True
444,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,495g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.2535,False,original_clean,,,1608,True
444,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,495g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.4085,False,original_clean,,,1609,True
445,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,500g,PE,LOCAL,6.0,1.6901,1.6901,3.55,False,keep_imputed,no_category_detected,1.5211,False,original_clean,,,1610,True
445,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,500g,PE,LOCAL,6.0,1.6901,1.6901,3.55,False,keep_imputed,no_category_detected,1.6056,False,original_clean,,,1611,True
445,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,500g,PE,LOCAL,6.0,1.6901,1.6901,3.55,False,keep_imputed,no_category_detected,1.7746,False,original_clean,,,1612,True
445,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,500g,PE,LOCAL,6.0,1.6901,1.6901,3.55,False,keep_imputed,no_category_detected,1.8591,False,original_clean,,,1613,True
446,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,810g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.7887,False,original_clean,,,1614,True
446,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,810g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.9437,False,original_clean,,,1615,True
446,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,810g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.2535,False,original_clean,,,1616,True
446,6,Desconocido,PE,3,pan,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Panadería y Pastelería,810g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.4085,False,original_clean,,,1617,True
447,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,500g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.7887,False,original_clean,,,1618,True
447,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,500g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,2.9437,False,original_clean,,,1619,True
447,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,500g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.2535,False,original_clean,,,1620,True
447,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,500g,PE,LOCAL,11.0,3.0986,3.0986,3.55,False,keep_imputed,no_category_detected,3.4085,False,original_clean,,,1621,True
448,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,950g,PE,LOCAL,5.0,1.4085,1.4085,3.55,False,keep_imputed,no_category_detected,1.2677,False,original_clean,,,1622,True
448,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,950g,PE,LOCAL,5.0,1.4085,1.4085,3.55,False,keep_imputed,no_category_detected,1.3381,False,original_clean,,,1623,True
448,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,950g,PE,LOCAL,5.0,1.4085,1.4085,3.55,False,keep_imputed,no_category_detected,1.4789,False,original_clean,,,1624,True
448,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,950g,PE,LOCAL,5.0,1.4085,1.4085,3.55,False,keep_imputed,no_category_detected,1.5494,False,original_clean,,,1625,True
449,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,160g,PE,LOCAL,19.0,5.3521,5.3521,3.55,False,keep_imputed,no_category_detected,4.8169,False,original_clean,,,1626,True
449,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,160g,PE,LOCAL,19.0,5.3521,5.3521,3.55,False,keep_imputed,no_category_detected,5.0845,False,original_clean,,,1627,True
449,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,160g,PE,LOCAL,19.0,5.3521,5.3521,3.55,False,keep_imputed,no_category_detected,5.6197,False,original_clean,,,1628,True
449,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,160g,PE,LOCAL,19.0,5.3521,5.3521,3.55,False,keep_imputed,no_category_detected,5.8873,False,original_clean,,,1629,True
450,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,170g,PE,LOCAL,25.0,7.0423,7.0423,3.55,False,keep_imputed,no_category_detected,6.3381,False,original_clean,,,1630,True
450,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,170g,PE,LOCAL,25.0,7.0423,7.0423,3.55,False,keep_imputed,no_category_detected,6.6902,False,original_clean,,,1631,True
450,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,170g,PE,LOCAL,25.0,7.0423,7.0423,3.55,False,keep_imputed,no_category_detected,7.3944,False,original_clean,,,1632,True
450,6,Desconocido,PE,21,atun,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,170g,PE,LOCAL,25.0,7.0423,7.0423,3.55,False,keep_imputed,no_category_detected,7.7465,False,original_clean,,,1633,True
474,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1634,True
474,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1635,True
474,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1636,True
474,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1637,True
475,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1638,True
475,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1639,True
475,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1640,True
475,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1641,True
476,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1642,True
476,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1643,True
476,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1644,True
476,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1645,True
477,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1646,True
477,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1647,True
477,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1648,True
477,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1649,True
478,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1650,True
478,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1651,True
478,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1652,True
478,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1653,True
479,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1654,True
479,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1655,True
479,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1656,True
479,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1657,True
480,4,Desconocido,US,1,azucar,sin_categoria,True,Selecciona un local,X,330 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1658,True
480,4,Desconocido,US,1,azucar,sin_categoria,True,Selecciona un local,X,330 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1659,True
480,4,Desconocido,US,1,azucar,sin_categoria,True,Selecciona un local,X,330 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1660,True
480,4,Desconocido,US,1,azucar,sin_categoria,True,Selecciona un local,X,330 ML,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1661,True
481,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,550 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1662,True
481,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,550 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1663,True
481,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,550 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1664,True
481,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,550 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1665,True
482,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,3 L,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1666,True
482,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,3 L,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1667,True
482,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,3 L,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1668,True
482,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,3 L,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1669,True
483,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1670,True
483,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1671,True
483,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1672,True
483,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1673,True
484,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,"1,25 L",UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1674,True
484,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,"1,25 L",UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1675,True
484,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,"1,25 L",UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1676,True
484,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,"1,25 L",UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1677,True
485,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1678,True
485,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1679,True
485,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1680,True
485,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,500 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1681,True
486,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1682,True
486,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1683,True
486,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1684,True
486,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,355 Ml,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1685,True
487,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,400 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1686,True
487,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,400 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1687,True
487,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,400 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1688,True
487,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,400 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1689,True
488,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1 kg,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1690,True
488,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1 kg,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1691,True
488,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1 kg,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1692,True
488,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1 kg,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1693,True
489,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1694,True
489,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1695,True
489,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1696,True
489,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,250 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1697,True
490,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 g,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1698,True
490,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 g,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1699,True
490,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 g,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1700,True
490,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 g,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1701,True
491,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,750 ML,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1702,True
491,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,750 ML,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1703,True
491,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,750 ML,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1704,True
491,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Selecciona un local,X,750 ML,UNKNOWN,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1705,True
492,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1706,True
492,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1707,True
492,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1708,True
492,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,1000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1709,True
493,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,10.8,False,original_clean,,,1710,True
493,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,11.4,False,original_clean,,,1711,True
493,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,12.6,False,original_clean,,,1712,True
493,4,Desconocido,US,2,cafe,sin_categoria,True,Selecciona un local,X,5000 G,US,LOCAL,12.0,12.0,12.0,1.0,False,keep_imputed,no_category_detected,13.2,False,original_clean,,,1713,True
494,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 9,49",2L,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.5677,False,original_clean,,,1714,True
494,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 9,49",2L,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.6548,False,original_clean,,,1715,True
494,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 9,49",2L,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.829,False,original_clean,,,1716,True
494,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 9,49",2L,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.9161,False,original_clean,,,1717,True
495,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 8,49",2L,BR,LOCAL,8.49,1.5584,1.5584,5.448,False,keep,heuristic_default,1.4026,False,original_clean,,,1718,True
495,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 8,49",2L,BR,LOCAL,8.49,1.5584,1.5584,5.448,False,keep,heuristic_default,1.4805,False,original_clean,,,1719,True
495,3,Desconocido,BR,13,azucar,azucar,False,Sem Açúcar,"R$ 8,49",2L,BR,LOCAL,8.49,1.5584,1.5584,5.448,False,keep,heuristic_default,1.6363,False,original_clean,,,1720,True
