Pais,Retail,Producto,Nombre marca,URL,Tipo Pagina,Captcha?,,,,
Chile,Tottus,Café,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/110607108/CAFE-MOLIDO-TOTTUS-250-G/110607109,D,no,,,,
Chile,Tottus,Café,Juan Valdez  ,https://www.tottus.cl/tottus-cl/articulo/110612979/Cafe-Grano-Molido-Colina-Balanceado/110612981,D,no,,,,
Chile,Tottus,Café,Lavazza  ,https://www.tottus.cl/tottus-cl/articulo/110615664/Cafe-Molido/110615665,D,no,,,,
Chile,Tottus,Papas,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/116165190/Papa-a-Granel/116165191,D,no,,,,
Chile,Tottus,Papas,Frutos del Maipo  ,https://www.tottus.cl/tottus-cl/articulo/110622492/Papas-Duquesas-Congeladas-Frutos-del-Maipo-1-Kg/110622493,D,no,,,,
Chile,Tottus,Pan de molde,Castaño  ,https://www.tottus.cl/tottus-cl/articulo/115808658/Pan-Molde-Blanco/115808660,D,no,,,,
Chile,Tottus,Pan de molde,Ideal  ,https://www.tottus.cl/tottus-cl/articulo/110623261/Pan-de-Molde-Integral/110623262,D,no,,,,
Chile,Tottus,Pan de molde,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/110623000/Pan-Molde-Blanco-Tottus-580-g/110623001,D,no,,,,
Chile,Tottus,Pan de molde,Pan Pierre  ,https://www.tottus.cl/tottus-cl/articulo/110623750/Pan-de-Molde-Integral-Grande/110623752,D,no,,,,
Chile,Tottus,Pan de molde,Cena  ,https://www.tottus.cl/tottus-cl/articulo/124227299/Pan-de-Molde-Blanco-XL-Cena-740-g/124227300,D,no,,,,
Chile,Tottus,Refrescos de cola,Coca-Cola  ,https://www.tottus.cl/tottus-cl/articulo/110610239/Bebida-Coca-Cola-Original-15-L/110610243,D,no,,,,
Chile,Tottus,Refrescos de cola,Pepsi  ,https://www.tottus.cl/tottus-cl/articulo/110615504/Bebida-Pepsi-15-L/110615505,D,no,,,,
Chile,Tottus,Refrescos de cola,Canada Dry  ,https://www.tottus.cl/tottus-cl/articulo/110616892/Bebida-Ginger-Ale-Canada-Dry/110616895,D,no,,,,
Chile,Tottus,Refrescos de cola,Inca Kola  ,https://www.tottus.cl/tottus-cl/articulo/115807359/BEBIDA-INCA-KOLA-15-LT-DES/115807360,D,no,,,,
Chile,Tottus,Refrescos de cola,Crush  ,https://www.tottus.cl/tottus-cl/articulo/110620856/Bebida-Crush/110620859,D,no,,,,
Chile,Tottus,Tomates,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/116165192/Tomate-Larga-Vida-a-Granel/116165193,D,no,,,,
Chile,Tottus,Tomates,Rocky  ,https://www.tottus.cl/tottus-cl/articulo/110622133/Tomate-Cocktail-Regy-Envasado-250-g/110622134,D,no,,,,
Chile,Tottus,Huevos,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/111865820/Huevo-Grande-Blanco/111865821,D,no,,,,
Chile,Tottus,Huevos,Yemita  ,https://www.tottus.cl/tottus-cl/articulo/110621676/Huevos-Blanco-Grande-Yemita-12-Un/110621678,D,no,,,,
Chile,Tottus,Huevos,Cintazul  ,https://www.tottus.cl/tottus-cl/articulo/118701850/Huevo-Blanco-Grande/118701851,D,no,,,,
Chile,Tottus,Huevos,Coliumo  ,https://www.tottus.cl/tottus-cl/articulo/110623951/Huevo-Gallina-Libre/110623952,D,no,,,,
Chile,Tottus,Huevos,Ecoterra  ,https://www.tottus.cl/tottus-cl/articulo/110624157/Huevos-de-Color-Gallinas-Libres-Medianos-Ecoterra-12-Un/110624158,D,no,,,,
Chile,Tottus,Pollo entero,Ariztia  ,https://www.tottus.cl/tottus-cl/articulo/115835193/Pollo-Entero-con-Menudencias-Ariztia-Peso-Variable/115835194,D,no,,,,
Chile,Tottus,Pollo entero,Super Pollo  ,https://www.tottus.cl/tottus-cl/articulo/115834455/Pollo-Entero-con-Menudencias-Peso-Variable/115834456,D,no,,,,
Chile,Tottus,Pollo entero,Canto del Gallo  ,https://www.tottus.cl/tottus-cl/articulo/115828805/Trutro-Corto-de-Pollo-Peso-Variable/115828806,D,no,,,,
Chile,Tottus,Leche liquida,Colun  ,https://www.tottus.cl/tottus-cl/articulo/112737597/Leche-Enteral-Natural/112737598,D,no,,,,
Chile,Tottus,Leche liquida,Soprole  ,https://www.tottus.cl/tottus-cl/articulo/112737942/Leche-Entera-Natural/112737943,D,no,,,,
Chile,Tottus,Leche liquida,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/113152870/Leche-Entera-Natural/113152872,D,no,,,,
Chile,Tottus,Leche liquida,Loncoleche  ,https://www.tottus.cl/tottus-cl/articulo/113771864/Leche-Entera-Natural/113771865,D,no,,,,
Chile,Tottus,Leche liquida,Surlat  ,https://www.tottus.cl/tottus-cl/articulo/128070724/Leche-Entera-Natural-Surlat-1-L/128070725,D,no,,,,
Chile,Tottus,Manzanas,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/119020281/MANZANA-FUJI/119020282,D,no,,,,
Chile,Tottus,Pasta seca,Carozzi  ,https://www.tottus.cl/tottus-cl/articulo/110617430/FIDEO-SPAGHETTI-5-400-GRS-101409-C/110617431,D,no,,,,
Chile,Tottus,Pasta seca,Tottus  ,https://www.tottus.cl/tottus-cl/articulo/116109400/SPAGHETTI-TOTTUS-400-G/116109401,D,no,,,,
Chile,Tottus,Pasta seca,Trattoria  ,https://www.tottus.cl/tottus-cl/articulo/110614939/FIDEO-TRATTORIA-SPAGHETTI-400GR/110614942,D,no,,,,
Chile,Tottus,Pasta seca,Lucchetti  ,https://www.tottus.cl/tottus-cl/articulo/110613737/FIDEO-SPAGHETTI-5-400-GRS-L/110613740,D,no,,,,
Chile,Tottus,Pasta seca,Talliani  ,https://www.tottus.cl/tottus-cl/articulo/110609243/FIDEO-SPAGHETTI-5-HUEVO-400-GRS-T/110609244,D,no,,,,
Peru,Plaza Vea,Arroz,Costeño,https://www.plazavea.com.pe/arroz-extra-costeno-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Arroz,Valle Norte,https://www.plazavea.com.pe/arroz-extra-vallenorte-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Arroz,Paisana,https://www.plazavea.com.pe/arroz-extra-paisana-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Arroz,Bell's,https://www.plazavea.com.pe/arroz-extra-bell-s-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Arroz,Faraon,https://www.plazavea.com.pe/arroz-extra-faraon-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Pollo entero,Redondos,https://www.plazavea.com.pe/piernas-y-muslos-aderezadas-redondos-oriental-bolsa-780g/p,D,no,,,,
Peru,Plaza Vea,Pollo entero,Sadia,https://www.plazavea.com.pe/filete-de-pechuga-importado-sadia-empaque-1kg/p,D,no,,,,
Peru,Plaza Vea,Pollo entero,Copacol,https://www.plazavea.com.pe/muslitos-de-pollo-copacol-bolsa-800g/p,D,no,,,,
Peru,Plaza Vea,Pollo entero,Perdix,https://www.plazavea.com.pe/pollo-entero-sin-menudencia-congelado-perdix-1300g/p,D,no,,,,
Peru,Plaza Vea,Pollo entero,Artisan,https://www.plazavea.com.pe/pollo-entero-artisan-libre-de-antibioticos-x-kg/p,D,no,,,,
Peru,Plaza Vea,Café,Nescafé,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-fina-seleccion-frasco-200g/p,D,no,,,,
Peru,Plaza Vea,Café,Juan Valdez,https://www.plazavea.com.pe/cafe-liofilizado-juan-valdez-regular-frasco-190g/p,D,no,,,,
Peru,Plaza Vea,Café,Altomayo,https://www.plazavea.com.pe/cafe-instantaneo-altomayo-gourmet-frasco-170g/p,D,no,,,,
Peru,Plaza Vea,Café,Cafetal,https://www.plazavea.com.pe/cafe-tostado-y-molido-cafetal-selecto-bolsa-900g/p,D,no,,,,
Peru,Plaza Vea,Café,Bells,https://www.plazavea.com.pe/cafe-instantaneo-bells-granulado-frasco-200g/p,D,no,,,,
Peru,Plaza Vea,Aceite Vegetal,Primor,https://www.plazavea.com.pe/aceite-vegetal-premium-primor-botella-900ml/p,D,no,,,,
Peru,Plaza Vea,Aceite Vegetal,Carbonell,https://www.plazavea.com.pe/aceite-de-oliva-y-girasol-carbonell-botella-1l/p,D,no,,,,
Peru,Plaza Vea,Aceite Vegetal,Cocinero,https://www.plazavea.com.pe/aceite-vegetal-cocinero-botella-900ml/p,D,no,,,,
Peru,Plaza Vea,Aceite Vegetal,Bell's,https://www.plazavea.com.pe/aceite-vegetal-bells-botella-900ml/p,D,no,,,,
Peru,Plaza Vea,Aceite Vegetal, El Olivar,https://www.plazavea.com.pe/aceite-de-oliva-el-olivar-extra-virgen-botella-200ml/p,D,no,,,,
Peru,Plaza Vea,Leche liquida,Gloria,https://www.plazavea.com.pe/leche-uht-sin-lactosa-gloria-zero-caja-1l/p,D,no,,,,
Peru,Plaza Vea,Leche liquida,Laive,https://www.plazavea.com.pe/leche-fresca-laive-entera-bolsa-900ml/p,D,no,,,,
Peru,Plaza Vea,Leche liquida,Vigor,https://www.plazavea.com.pe/leche-uht-vigor-bolsa-800ml/p,D,no,,,,
Peru,Plaza Vea,Leche liquida,Slim,https://www.plazavea.com.pe/leche-descremada-gloria-slim-uht-triple-zero-caja-1l/p,D,no,,,,
Peru,Plaza Vea,Leche liquida,Bells's,https://www.plazavea.com.pe/leche-entera-bells-caja-1l/p,D,no,,,,
Peru,Plaza Vea,Huevos,Bells's,https://www.plazavea.com.pe/huevos-pardos-bells-bandeja-30un/p,D,no,,,,
Peru,Plaza Vea,Huevos,La calera,https://www.plazavea.com.pe/huevos-pardos-la-calera-paquete-30un/p,D,no,,,,
Peru,Plaza Vea,Huevos,Artisam,https://www.plazavea.com.pe/huevos-pardos-artisan-bandeja-15un/p,D,no,,,,
Peru,Plaza Vea,Huevos,Gallinas libres,https://www.plazavea.com.pe/huevos-pardos-gallinas-libres-bandeja-12un/p,D,no,,,,
Peru,Plaza Vea,Azucar,Dulfina,https://www.plazavea.com.pe/azucar-rubia-dulfina-bolsa-5-kg/p,D,no,,,,
Peru,Plaza Vea,Azucar,Cartavio,https://www.plazavea.com.pe/azucar-rubia-cartavio-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Azucar,Bell's,https://www.plazavea.com.pe/azucar-rubia-bells-bolsa-1kg/p,D,no,,,,
Peru,Plaza Vea,Azucar,Costeño,https://www.plazavea.com.pe/azucar-rubia-costeno-bolsa-1kg/p,D,no,,,,
Peru,Plaza Vea,Azucar,Casa Grande,https://www.plazavea.com.pe/azucar-rubia-casa-grande-bolsa-5kg/p,D,no,,,,
Peru,Plaza Vea,Pan de molde,Bimbo,https://www.plazavea.com.pe/pan-de-molde-blanco-xl-bimbo-extra-grande-bolsa-770g/p,D,no,,,,
Peru,Plaza Vea,Pan de molde,Bell's,https://www.plazavea.com.pe/pan-de-molde-blanco-bells-mediano-bolsa-500g/p,D,no,,,,
Peru,Plaza Vea,Pan de molde,Union,https://www.plazavea.com.pe/pan-de-molde-union-multisemillas-y-avena-bolsa-540g/p,D,no,,,,
Peru,Plaza Vea,Pan de molde,Don Mamino,https://www.plazavea.com.pe/pan-de-molde-blanco-don-mamino-sin-corteza-bolsa-560g/p,D,no,,,,
Peru,Plaza Vea,Pan de molde,Vital,https://www.plazavea.com.pe/pan-de-molde-integral-bimbo-vital-multicereal-bolsa-600g/p,D,no,,,,
Peru,Plaza Vea,Pasta seca,Don Vittorio,https://www.plazavea.com.pe/spaghetti-don-vittorio-paquete-950g/p,D,no,,,,
Peru,Plaza Vea,Pasta seca,Lavaggi,https://www.plazavea.com.pe/fideo-cabello-de-angel-lavaggi-bolsa-250g/p,D,no,,,,
Peru,Plaza Vea,Pasta seca,Bell's,https://www.plazavea.com.pe/fideos-spaguetti-bells-bolsa-900g/p,D,no,,,,
Peru,Plaza Vea,Pasta seca,Barilla,https://www.plazavea.com.pe/fideos-spaghetti-barilla-caja-500g/p,D,no,,,,
Peru,Plaza Vea,Pasta seca,Molitalia,https://www.plazavea.com.pe/pasta-tornillo-molitalia-bolsa-500g/p,D,no,,,,
Peru,Plaza Vea,Atun,Florida,https://www.plazavea.com.pe/filete-de-atun-en-aceite-vegetal-florida-lata-140g/p,D,no,,,,
Peru,Plaza Vea,Atun,Campomar,https://www.plazavea.com.pe/filete-de-atun-campomar-en-aceite-lata-150g/p,D,no,,,,
Peru,Plaza Vea,Atun,Bell's,https://www.plazavea.com.pe/trozos-de-atun-bells-en-aceite-lata-150gr/p,D,no,,,,
Peru,Plaza Vea,Atun,Gloria,https://www.plazavea.com.pe/filete-de-atun-en-agua-y-sal-gloria-lata-140g/p,D,no,,,,
Peru,Plaza Vea,Atun,Primor,https://www.plazavea.com.pe/trozos-de-atun-primor-en-aceite-vegetal-lata-140g/p,D,no,,,,
Peru,Wong,Arroz,Valle Norte,https://www.wong.pe/arroz-gran-reserva-extra-valle-norte-bolsa-5-kg/p,D,cloudflare,,,,
Peru,Wong,Arroz,Paisana,https://www.wong.pe/arroz-superior-paisana-bolsa-5-kg/p,D,cloudflare,,,,
Peru,Wong,Arroz,Costeño,https://www.wong.pe/arroz-extra-coste-o-5kg-14974/p,D,cloudflare,,,,
Peru,Wong,Arroz,Cuisine&Co,https://www.wong.pe/arroz-extra-anejo-cuisine-co-bolsa-5-kg-2/p,D,cloudflare,,,,
Peru,Wong,Arroz,Faraon,https://www.wong.pe/arroz-blanco-extra-anejo-faraon-naranja-5kg-570522/p,D,cloudflare,,,,
Peru,Wong,Pollo entero,Redondos,https://www.wong.pe/pollo-con-menudencia-redondos-x-kg-1007298/p,D,cloudflare,,,,
Peru,Wong,Pollo entero,San Fernando,https://www.wong.pe/pollo-fresco-con-menudencia-san-fernando-x-kg-1013433/p,D,cloudflare,,,,
Peru,Wong,Pollo entero,Artisan,https://www.wong.pe/pollo-fresco-sin-menudencia-artisan-libre-de-antibioticos-x-kg-2-2/p,D,cloudflare,,,,
Peru,Wong,Pollo entero,Avinka,https://www.wong.pe/pollo-entero-con-menudencia-avinka-x-kg-1013434/p,D,cloudflare,,,,
Peru,Wong,Pollo entero,Asu,https://www.wong.pe/pollo-al-horno-san-fernando-bolsa-800-g-medio-pollo-en-4-piezas-2-2/p,D,cloudflare,,,,
Peru,Wong,Café,Nescafé,https://www.wong.pe/caf-instant-neo-nescaf-gold-200g-544584/p,D,cloudflare,,,,
Peru,Wong,Café,Altomayo,https://www.wong.pe/cafe?_q=Cafe&map=ft,D,cloudflare,,,,
Peru,Wong,Café,Cafetal,https://www.wong.pe/cafe-molido-cafetal-selecto-900g-755202-2/p,D,cloudflare,,,,
Peru,Wong,Café,Kirma,https://www.wong.pe/cafe-instantaneo-kirma-clasico-190g-4551/p,D,cloudflare,,,,
Peru,Wong,Café,Cuisine & Co,https://www.wong.pe/cafe-molido-y-tostado-cuisine-co-500g/p,D,cloudflare,,,,
Peru,Wong,Aceite Vegetal,Primor,https://www.wong.pe/aceite-vegetal-primor-cl-sico-botella-1-8l-929686/p,D,cloudflare,,,,
Peru,Wong,Aceite Vegetal,Borges,https://www.wong.pe/aceite-oliva-extra-virgen-borges-botella-1-litro-2-2/p,D,cloudflare,,,,
Peru,Wong,Aceite Vegetal,Cuisine & Co,https://www.wong.pe/aceite-de-oliva-extra-virgen-cuisine-co-1l-2/p,D,cloudflare,,,,
Peru,Wong,Aceite Vegetal,El Olivar,https://www.wong.pe/aceite-de-oliva-el-olivar-extra-virgen-1l/p,D,cloudflare,,,,
Peru,Wong,Aceite Vegetal,Filippo Berio,https://www.wong.pe/aceite-de-oliva-extra-virgen-filippo-berio-750ml-1014186/p,D,cloudflare,,,,
Peru,Wong,Leche liquida,Gloria,https://www.wong.pe/leche-entera-uht-gloria-caja-1l-3230/p,D,cloudflare,,,,
Peru,Wong,Leche liquida,Laive,https://www.wong.pe/leche-semidescremada-uht-laive-sin-lactosa-caja-946ml-18478/p,D,cloudflare,,,,
Peru,Wong,Leche liquida,Danlac,https://www.wong.pe/leche-entera-pasteurizada-danlac-botella-900ml/p,D,cloudflare,,,,
Peru,Wong,Leche liquida,Piamonte,https://www.wong.pe/leche-fresca-piamonte-bolsa-950-ml-2/p,D,cloudflare,,,,
Peru,Wong,Leche liquida,Vigor,https://www.wong.pe/leche-uht-vigor-bolsa-800ml-2/p,D,cloudflare,,,,
Peru,Wong,Huevos,La calera,https://www.wong.pe/huevos-clasicos-pardos-la-calera-30un-2-2/p,D,cloudflare,,,,
Peru,Wong,Huevos,Wong,https://www.wong.pe/huevos-pardos-wong-bandeja-15-unid-2-2/p,D,cloudflare,,,,
Peru,Wong,Huevos,Artisan,https://www.wong.pe/huevos-pardos-artisan-15un-964245-2/p,D,cloudflare,,,,
Peru,Wong,Huevos,Gallinas libres,https://www.wong.pe/huevos-gallinas-libres-12un-2-2/p,D,cloudflare,,,,
Peru,Wong,Huevos,Pachacamac,https://www.wong.pe/huevos-org-nicos-pachacamac-12un-987749-2/p,D,cloudflare,,,,
Peru,Wong,Azucar,Wong,https://www.wong.pe/azucar-rubia-wong-bolsa-5-kg/p,D,cloudflare,,,,
Peru,Wong,Azucar,Dulfina,https://www.wong.pe/azucar-rubia-dulfina-bolsa-2-kg/p,D,cloudflare,,,,
Peru,Wong,Azucar,Máxima,https://www.wong.pe/az-car-rubia-m-xima-1kg-459535-2/p,D,cloudflare,,,,
Peru,Wong,Azucar,Cuisine & Co,https://www.wong.pe/az-car-rubia-cuisine-co-1kg-902154/p,D,cloudflare,,,,
Peru,Wong,Azucar,Paramonga,https://www.wong.pe/azucar-rubia-paramonga-bolsa-5-kg/p,D,cloudflare,,,,
Peru,Wong,Pan de molde,Bimbo,https://www.wong.pe/pan-de-molde-blanco-bimbo-xl-770g-1033017/p,D,cloudflare,,,,
Peru,Wong,Pan de molde,Vital,https://www.wong.pe/pan-de-molde-de-semillas-bimbo-vital-bolsa-360-g/p,D,cloudflare,,,,
Peru,Wong,Pan de molde,Wong,https://www.wong.pe/pan-de-molde-brioche-wong-300g-926991/p,D,cloudflare,,,,
Peru,Wong,Pan de molde,Yoy,https://www.wong.pe/pan-de-molde-de-camote-yoy-sin-azucar-400g-1026507/p,D,cloudflare,,,,
Peru,Wong,Pan de molde,Don Mamino,https://www.wong.pe/pan-de-molde-don-mamino-blanco-sin-corteza-bolsa-560-g/p,D,cloudflare,,,,
Peru,Wong,Pasta seca,Don Vittorio,https://www.wong.pe/spaghetti-don-vittorio-950g-962240/p,D,cloudflare,,,,
Peru,Wong,Pasta seca,La Molisana,https://www.wong.pe/pasta-spaghetti-sin-gluten-la-molisana-bolsa-400-g-2/p,D,cloudflare,,,,
Peru,Wong,Pasta seca,Barilla,https://www.wong.pe/spaghetti-nro-5-barilla-caja-500-g/p,D,cloudflare,,,,
Peru,Wong,Pasta seca,Molitalia,https://www.wong.pe/spaguetti-molitalia-950g/p,D,cloudflare,,,,
Peru,Wong,Pasta seca,Cuisine & Co,https://www.wong.pe/fideos-cuisine-co-spaguetti-950g-2/p,D,cloudflare,,,,
Peru,Wong,Atun, Florida,https://www.wong.pe/filete-de-atun-en-agua-florida-lata-140g-773433-2/p,D,cloudflare,,,,
Peru,Wong,Atun,Campomar,https://www.wong.pe/lomos-de-at-n-en-agua-y-sal-campomar-150g-147017002/p,D,cloudflare,,,,
Peru,Wong,Atun,Cuisine & Co,https://www.wong.pe/filete-de-atun-en-agua-y-sal-cuisine-co-140g-789704/p,D,cloudflare,,,,
Peru,Wong,Atun,Primor,https://www.wong.pe/filete-de-atun-primor-140g-560748/p,D,cloudflare,,,,
Peru,Wong,Atun,Real,https://www.wong.pe/solido-de-atun-en-aceite-de-oliva-real-140g/p,D,cloudflare,,,,
Peru,Metro,Arroz,Costeño,https://www.metro.pe/arroz-extra-costeno-5kg-14974/p,D,no,,,,
Peru,Metro,Arroz,Valle Norte,https://www.metro.pe/arroz-extra-valle-norte-mejorado-bolsa-5-kg-107169/p,D,no,,,,
Peru,Metro,Arroz,Paisana,https://www.metro.pe/arroz-superior-paisana-x-5kg/p,D,no,,,,
Peru,Metro,Arroz,Metro,https://www.metro.pe/arroz-extra-metro-5kg-391214/p,D,no,,,,
Peru,Metro,Arroz,Maxima,https://www.metro.pe/arroz-familiar-maxima-bolsa-5-kg-498326/p,D,no,,,,
Peru,Metro,Pollo entero,San Fernando,https://www.metro.pe/pollo-entero-marinado-sazon-brasa-san-fernando-1-4kg/p,D,no,,,,
Peru,Metro,Pollo entero,Redondos,https://www.metro.pe/pechuga-entera-de-pollo-redondos-x-kg-1001792/p,D,no,,,,
Peru,Metro,Café,Altomayo,https://www.metro.pe/caf-instant-neo-altomayo-gourmet-170g-caf-instant-neo-altomayo-gourmet-170g/p,D,no,,,,
Peru,Metro,Café,Cafetal,https://www.metro.pe/cafe-molido-cafetal-selecto-454g/p,D,no,,,,
Peru,Metro,Café,Nescafé,https://www.metro.pe/cafe-instantaneo-nescafe-fina-seleccion-200g/p,D,no,,,,
Peru,Metro,Café,Britt,https://www.metro.pe/cafe-molido-descafeinado-britt-250g-133095004/p,D,no,,,,
Peru,Metro,Café,Cuisine & Co,https://www.metro.pe/cafe-molido-y-tostado-cuisine-co-500g/p,D,no,,,,
Peru,Metro,Aceite Vegetal,Primor,https://www.metro.pe/aceite-vegetal-primor-premium-botella-900ml-3198/p,D,no,,,,
Peru,Metro,Aceite Vegetal,Metro,https://www.metro.pe/aceite-vegetal-metro-botella-900-ml-717239/p,D,no,,,,
Peru,Metro,Aceite Vegetal,Sao,https://www.metro.pe/aceite-de-soya-sao-botella-900ml-31484/p,D,no,,,,
Peru,Metro,Aceite Vegetal,Maxima,https://www.metro.pe/aceite-vegetal-maxima-botella-900-ml-717238/p,D,no,,,,
Peru,Metro,Aceite Vegetal,Cuisine & Co,https://www.metro.pe/aceite-vegetal-cuisine-co-900ml-786936/p,D,no,,,,
Peru,Metro,Leche liquida,Gloria,https://www.metro.pe/leche-parcialmente-descremada-gloria-light-caja-1l-59533001/p,D,no,,,,
Peru,Metro,Leche liquida,Laive,https://www.metro.pe/leche-semidescremada-uht-laive-sin-lactosa-light-caja-946ml-998405/p,D,no,,,,
Peru,Metro,Leche liquida,Vigor,https://www.metro.pe/leche-uht-vigor-bolsa-800ml/p,D,no,,,,
Peru,Metro,Leche liquida,Danlac,https://www.metro.pe/leche-deslactosada-danlac-light-botella-900ml-986461/p,D,no,,,,
Peru,Metro,Leche liquida,Cuisine & Co,https://www.metro.pe/leche-uht-light-cuisine-co-caja-1-lt/p,D,no,,,,
Peru,Metro,Huevos,La calera ,https://www.metro.pe/huevos-clasicos-pardos-la-calera-30un-2/p,D,no,,,,
Peru,Metro,Huevos,Metro,https://www.metro.pe/huevos-pardos-metro-30un-1009776/p,D,no,,,,
Peru,Metro,Huevos,Artisan,https://www.metro.pe/huevos-pardos-artisan-15un-964245/p,D,no,,,,
Peru,Metro,Huevos,Gallinas libres,https://www.metro.pe/huevos-gallinas-libres-12un-2/p,D,no,,,,
Peru,Metro,Huevos,San fernando,https://www.metro.pe/huevos-pardo-san-fernando-30un-1035943/p,D,no,,,,
Peru,Metro,Azucar,Metro,https://www.metro.pe/azucar-rubia-metro-5kg-127643/p,D,no,,,,
Peru,Metro,Azucar,Maxima,https://www.metro.pe/azucar-rubia-maxima-bolsa-5-kg-714287/p,D,no,,,,
Peru,Metro,Azucar,Paramonga,https://www.metro.pe/azucar-rubia-paramonga-bolsa-5-kg-566556/p,D,no,,,,
Peru,Metro,Azucar,Dulfina,https://www.metro.pe/azucar-rubia-dulfina-bolsa-5-kg-465118/p,D,no,,,,
Peru,Metro,Azucar,Cuisine & Co,https://www.metro.pe/az-car-rubia-cuisine-co-5kg-902155/p,D,no,,,,
Peru,Metro,Pan de molde,Bimbo,https://www.metro.pe/pan-de-molde-blanco-bimbo-xl-770g-1033017/p,D,no,,,,
Peru,Metro,Pan de molde,Vital,https://www.metro.pe/pan-de-molde-de-semillas-bimbo-vital-bolsa-600-g/p,D,no,,,,
Peru,Metro,Pan de molde,Don Mamino,https://www.metro.pe/pan-de-molde-don-mamino-blanco-sin-corteza-bolsa-560-g/p,D,no,,,,
Peru,Metro,Pan de molde,Union,https://www.metro.pe/pan-de-molde-union-multisemillas-con-avena-540g/p,D,no,,,,
Peru,Metro,Pan de molde,Cuisine & Co,https://www.metro.pe/pan-de-molde-blanco-cuisine-co-600g-115504/p,D,no,,,,
Peru,Metro,Pasta seca,Molitalia,https://www.metro.pe/spaguetti?_q=Spaguetti&map=ft,D,no,,,,
Peru,Metro,Pasta seca,Cuisine & Co,https://www.metro.pe/spaguetti-nro-5-cuisine-co-500g-569514/p,D,no,,,,
Peru,Metro,Pasta seca,La Molisana,https://www.metro.pe/spaguetti-quadratto-la-molisana-paquete-500-g-2/p,D,no,,,,
Peru,Metro,Pasta seca,Barilla,https://www.metro.pe/spaguetti-barilla-integral-caja-500-g-2/p,D,no,,,,
Peru,Metro,Pasta seca,Nicolini,https://www.metro.pe/fideo-spaghetti-nicolini-1kg-962247/p,D,no,,,,
Peru,Metro,Atun,Campomar,https://www.metro.pe/lomos-de-at-n-en-aceite-campomar-lata-150g-147017001/p,D,no,,,,
Peru,Metro,Atun,Florida,https://www.metro.pe/solido-de-atun-florida-lata-140g/p,D,no,,,,
Peru,Metro,Atun,Primor,https://www.metro.pe/trozos-de-atun-en-aceite-primor-140g/p,D,no,,,,
Peru,Metro,Atun,Metro,https://www.metro.pe/filete-de-atun-en-agua-y-sal-metro-140g-756790/p,D,no,,,,
Peru,Metro,Atun,Cuisine & Co,https://www.metro.pe/trozos-de-atun-en-aceite-vegetal-cuisine-co-140g-789708/p,D,no,,,,
Peru,Vivanda,Arroz,Costeño,https://www.vivanda.com.pe/arroz-extra-costeno-bolsa-750g/p,D,recaptcha,,,,
Peru,Vivanda,Arroz,Vallenorte,https://www.vivanda.com.pe/arroz-extra-vallenorte-gran-reserva-bolsa-750g/p,D,recaptcha,,,,
Peru,Vivanda,Arroz,Faraon,https://www.vivanda.com.pe/arroz-anejo-amarillo-faraon-g3-bolsa-1kg/p,D,recaptcha,,,,
Peru,Vivanda,Arroz,Paisana,https://www.vivanda.com.pe/arroz-superior-paisana-bolsa-5kg/p,D,recaptcha,,,,
Peru,Vivanda,Arroz,Gran chalan,https://www.vivanda.com.pe/arroz-gran-chalan-extra-anejo-bolsa-750gr/p,D,recaptcha,,,,
Peru,Vivanda,Pollo entero,Artisan,https://www.vivanda.com.pe/pollo-entero-artisan-libre-de-antibioticos-x-kg/p,D,recaptcha,,,,
Peru,Vivanda,Pollo entero,Perdix,https://www.vivanda.com.pe/pollo-entero-sin-menudencia-congelado-perdix-1300g/p,D,recaptcha,,,,
Peru,Vivanda,Pollo entero,San fernando,https://www.vivanda.com.pe/pollo-sazon-brasa-san-fernando-bolsa-1-4kg/p,D,recaptcha,,,,
Peru,Vivanda,Pollo entero,Redondos,https://www.vivanda.com.pe/pollo-entero-aderezado-redondos-sabor-lena-paquete-1kg/p,D,recaptcha,,,,
Peru,Vivanda,Pollo entero,Sadia,https://www.vivanda.com.pe/gallina-con-menudencia-sadia/p,D,recaptcha,,,,
Peru,Vivanda,Café,Cafetal,https://www.vivanda.com.pe/cafe-tostado-y-molido-cafetal-selecto-bolsa-200g/p,D,recaptcha,,,,
Peru,Vivanda,Café,Kirma,https://www.vivanda.com.pe/cafe-nescafe-kirma-lata-190g/p,D,recaptcha,,,,
Peru,Vivanda,Café,Jacobs,https://www.vivanda.com.pe/cafe-jacobs-liofilizado-intenso-frasco-200g/p,D,recaptcha,,,,
Peru,Vivanda,Café,Altomayo,https://www.vivanda.com.pe/cafe-instantaneo-altomayo-gourmet-frasco-170g/p,D,recaptcha,,,,
