source_id,product_name,brand,unit,country,seller,category_effective,category_is_imputed,category_canonical,category_canonical_imputed,price_amount_filled,price_amount_usd_filled,price_is_imputed,price_imputation_source,fx_rate_local_per_usd,fx_source,decision_imputed,reasons,txt_path,html_path
1180,Centro de preferencia de la privacidad,Activas siempre,1Kg,PE,Desconocido,azucar,True,sin_categoria,azucar,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1180.txt,dataset/paginas_descargadas/1180.html
1181,Centro de preferencia de la privacidad,Activas siempre,2Kg,PE,Desconocido,azucar,True,sin_categoria,azucar,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1181.txt,dataset/paginas_descargadas/1181.html
1183,Centro de preferencia de la privacidad,Activas siempre,200g,PE,Desconocido,huevo,True,sin_categoria,huevo,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1183.txt,dataset/paginas_descargadas/1183.html
1184,Centro de preferencia de la privacidad,Activas siempre,810g,PE,Desconocido,pan,True,sin_categoria,pan,600.0,169.0141,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1184.txt,dataset/paginas_descargadas/1184.html
1186,Centro de preferencia de la privacidad,Activas siempre,500g,PE,Desconocido,pan,True,sin_categoria,pan,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1186.txt,dataset/paginas_descargadas/1186.html
1187,Centro de preferencia de la privacidad,Activas siempre,780g,PE,Desconocido,pan,True,sin_categoria,pan,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1187.txt,dataset/paginas_descargadas/1187.html
1188,Centro de preferencia de la privacidad,Activas siempre,560g,PE,Desconocido,pan,True,sin_categoria,pan,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1188.txt,dataset/paginas_descargadas/1188.html
1191,Centro de preferencia de la privacidad,Activas siempre,500g,PE,Desconocido,huevo,True,sin_categoria,huevo,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1191.txt,dataset/paginas_descargadas/1191.html
1192,Centro de preferencia de la privacidad,Activas siempre,450g,PE,Desconocido,huevo,True,sin_categoria,huevo,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1192.txt,dataset/paginas_descargadas/1192.html
1193,Centro de preferencia de la privacidad,Activas siempre,500g,PE,Desconocido,huevo,True,sin_categoria,huevo,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1193.txt,dataset/paginas_descargadas/1193.html
1194,Centro de preferencia de la privacidad,Activas siempre,140g,PE,Desconocido,atun,True,sin_categoria,atun,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1194.txt,dataset/paginas_descargadas/1194.html
1195,Centro de preferencia de la privacidad,Activas siempre,150g,PE,Desconocido,atun,True,sin_categoria,atun,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1195.txt,dataset/paginas_descargadas/1195.html
1196,Centro de preferencia de la privacidad,Activas siempre,150gr,PE,Desconocido,atun,True,sin_categoria,atun,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1196.txt,dataset/paginas_descargadas/1196.html
1198,Centro de preferencia de la privacidad,Activas siempre,140g,PE,Desconocido,atun,True,sin_categoria,atun,55.14,15.5336,True,country_mean,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/1198.txt,dataset/paginas_descargadas/1198.html
304,Cerveja Praya Witbier 600ml,Descripción,600ml,UNKNOWN,Desconocido,cerveza,False,cerveza,,127.27,127.2675,True,category_country_mean,1.0,default_1usd,keep_imputed,price_parse_failed;price<=0,dataset/txt_limpios/304.txt,dataset/paginas_descargadas/304.html
1567,Cervejas Tradicionais,Cerveja Heineken Garrafa 600ml,600ml,BR,Desconocido,cerveza,False,cerveza,,13.19,2.4211,False,original,5.448,from_brasil_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/1567.txt,dataset/paginas_descargadas/1567.html
1570,Cervejas Tradicionais,"R$ 6,39",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,6.39,1.1729,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1570.txt,dataset/paginas_descargadas/1570.html
1574,Cervejas Tradicionais,de,350ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,3.99,0.7324,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1574.txt,dataset/paginas_descargadas/1574.html
1578,Cervejas Tradicionais,"R$ 5,59",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,5.59,1.0261,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1578.txt,dataset/paginas_descargadas/1578.html
1581,Cervejas Tradicionais,"R$ 5,19",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,5.19,0.9526,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1581.txt,dataset/paginas_descargadas/1581.html
210,Cervejas Tradicionais,Cerveja Heineken Garrafa 600ml,600ml,BR,Desconocido,cerveza,False,cerveza,,13.49,2.4761,False,original,5.448,from_brasil_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/210.txt,dataset/paginas_descargadas/210.html
211,Cervejas Tradicionais,"R$ 6,49",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,6.49,1.1913,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/211.txt,dataset/paginas_descargadas/211.html
212,Cervejas Tradicionais,"R$ 3,99",350ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,3.99,0.7324,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/212.txt,dataset/paginas_descargadas/212.html
213,Cervejas Tradicionais,"R$ 5,79",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,5.79,1.0628,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/213.txt,dataset/paginas_descargadas/213.html
214,Cervejas Tradicionais,"R$ 5,69",330ml,BR,Desconocido,cerveza,True,sin_categoria,cerveza,5.69,1.0444,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/214.txt,dataset/paginas_descargadas/214.html
1349,CERVEZA AMSTEL LATA 355 ML,Comparar,355 ML,US,Desconocido,cerveza,False,cerveza,,1.2,1.2,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/1349.txt,dataset/paginas_descargadas/1349.html
1345,CERVEZA BIELA RESERVA LATA 355 ML,Comparar,355 ML,US,Desconocido,cerveza,False,cerveza,,1.0,1.0,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/1345.txt,dataset/paginas_descargadas/1345.html
1347,CERVEZA CLUB PLATINO 330 ML,CLUB,330 ML,US,Desconocido,cerveza,False,cerveza,,1.45,1.45,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/1347.txt,dataset/paginas_descargadas/1347.html
1346,CERVEZA CORONITA EXTRA 210 ML,Comparar,210 ML,US,Desconocido,cerveza,False,cerveza,,1.18,1.18,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/1346.txt,dataset/paginas_descargadas/1346.html
917,Cerveza extra botella,330 ml,330 ml,UNKNOWN,Desconocido,cerveza,False,cerveza,,1.05,1.05,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/917.txt,dataset/paginas_descargadas/917.html
1348,CERVEZA PILSENER LATA 355 ML,Comparar,355 ML,US,Desconocido,cerveza,False,cerveza,,0.99,0.99,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/1348.txt,dataset/paginas_descargadas/1348.html
918,"Cervezas, vinos y licores",Cervezas,473 ml,UNKNOWN,Desconocido,cerveza,True,sin_categoria,cerveza,1.18,1.18,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/918.txt,dataset/paginas_descargadas/918.html
920,"Cervezas, vinos y licores",Cervezas,330 ml,UNKNOWN,Desconocido,cerveza,False,cerveza,,990.0,990.0,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/920.txt,dataset/paginas_descargadas/920.html
1359,COLA COCA COLA 2 L ORIGINAL,Comparar,2 L,US,Desconocido,cerveza,True,sin_categoria,cerveza,1.86,1.86,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/1359.txt,dataset/paginas_descargadas/1359.html
1356,COLA FANTA 500 ML NARANJA,Comparar,500 ML,US,Desconocido,cerveza,True,sin_categoria,cerveza,0.49,0.49,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/1356.txt,dataset/paginas_descargadas/1356.html
1358,COLA INCA KOLA 2 L,Comparar,2 L,US,Desconocido,cerveza,True,sin_categoria,cerveza,1.18,1.18,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/1358.txt,dataset/paginas_descargadas/1358.html
1355,COLA ORANGINE 3000 ML MANZANA,Comparar,3000 ML,US,Desconocido,cerveza,True,sin_categoria,cerveza,1.55,1.55,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/1355.txt,dataset/paginas_descargadas/1355.html
1357,COLA SPRITE 1.35 L,Comparar,1.35 L,US,Desconocido,cerveza,True,sin_categoria,cerveza,1.09,1.09,False,original,1.0,default_1usd,keep_imputed,no_category_detected,dataset/txt_limpios/1357.txt,dataset/paginas_descargadas/1357.html
1004,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1004.txt,dataset/paginas_descargadas/1004.html
1005,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,aceite vegetal,False,aceite vegetal,,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/1005.txt,dataset/paginas_descargadas/1005.html
1006,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1006.txt,dataset/paginas_descargadas/1006.html
1007,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1007.txt,dataset/paginas_descargadas/1007.html
1008,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5kg,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1008.txt,dataset/paginas_descargadas/1008.html
1009,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,780g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1009.txt,dataset/paginas_descargadas/1009.html
1010,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1Kg,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1010.txt,dataset/paginas_descargadas/1010.html
1013,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1Kg,PE,Desconocido,huevo,True,sin_categoria,huevo,42.87,12.0761,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1013.txt,dataset/paginas_descargadas/1013.html
1014,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,200g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1014.txt,dataset/paginas_descargadas/1014.html
1016,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,170g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1016.txt,dataset/paginas_descargadas/1016.html
1019,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,900ml,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1019.txt,dataset/paginas_descargadas/1019.html
1020,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1L,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1020.txt,dataset/paginas_descargadas/1020.html
1021,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,900ml,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1021.txt,dataset/paginas_descargadas/1021.html
1025,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,900ml,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1025.txt,dataset/paginas_descargadas/1025.html
1026,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,800ml,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1026.txt,dataset/paginas_descargadas/1026.html
1028,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1L,PE,Desconocido,leche,True,sin_categoria,leche,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1028.txt,dataset/paginas_descargadas/1028.html
1031,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1Kg,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1031.txt,dataset/paginas_descargadas/1031.html
1033,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1033.txt,dataset/paginas_descargadas/1033.html
1035,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,1Kg,PE,Desconocido,azucar,True,sin_categoria,azucar,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1035.txt,dataset/paginas_descargadas/1035.html
1037,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,5Kg,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1037.txt,dataset/paginas_descargadas/1037.html
1039,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,500g,PE,Desconocido,pan,True,sin_categoria,pan,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1039.txt,dataset/paginas_descargadas/1039.html
1040,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,540g,PE,Desconocido,pan,True,sin_categoria,pan,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1040.txt,dataset/paginas_descargadas/1040.html
1041,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,560g,PE,Desconocido,pan,True,sin_categoria,pan,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1041.txt,dataset/paginas_descargadas/1041.html
1042,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,600g,PE,Desconocido,pan,False,pan,,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/1042.txt,dataset/paginas_descargadas/1042.html
1043,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,950g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1043.txt,dataset/paginas_descargadas/1043.html
1045,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,900g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1045.txt,dataset/paginas_descargadas/1045.html
1046,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,500g,PE,Desconocido,huevo,True,sin_categoria,huevo,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1046.txt,dataset/paginas_descargadas/1046.html
1048,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,140g,PE,Desconocido,atun,False,atun,,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/1048.txt,dataset/paginas_descargadas/1048.html
1049,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,150g,PE,Desconocido,atun,True,sin_categoria,atun,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1049.txt,dataset/paginas_descargadas/1049.html
1050,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,150gr,PE,Desconocido,aceite vegetal,True,sin_categoria,aceite vegetal,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1050.txt,dataset/paginas_descargadas/1050.html
1051,colaborar con nuestros estudios para marketing. También puede configurarlas.,que podemos ofrecer.,140g,PE,Desconocido,atun,True,sin_categoria,atun,16.92,4.7662,False,original,3.55,from_peru_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/1051.txt,dataset/paginas_descargadas/1051.html
891,Comida congelada,frutos del maipo,1 Kg,UNKNOWN,Desconocido,papa,False,papa,,4.19,4.19,False,original,1.0,default_1usd,keep,heuristic_default,dataset/txt_limpios/891.txt,dataset/paginas_descargadas/891.html
392,COMUNICADO IMPORTANTE!,"Caro cliente,",2l,BR,Desconocido,papa,True,sin_categoria,papa,5.99,1.0995,False,original,5.448,from_brasil_cambio_dolar,keep_imputed,no_category_detected,dataset/txt_limpios/392.txt,dataset/paginas_descargadas/392.html
579,DALE VIDA A TU JARDIN,🌷🌻​🌼​,1 L,AR,Desconocido,cafe,False,cafe,,1437.19,1.1452,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/579.txt,dataset/paginas_descargadas/579.html
580,DALE VIDA A TU JARDIN,🌷🌻​🌼​,1 L,AR,Desconocido,cafe,False,cafe,,1597.52,1.2729,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/580.txt,dataset/paginas_descargadas/580.html
581,DALE VIDA A TU JARDIN,🌷🌻​🌼​,1L,AR,Desconocido,cafe,False,cafe,,1145.45,0.9127,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/581.txt,dataset/paginas_descargadas/581.html
582,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,1643.8,1.3098,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/582.txt,dataset/paginas_descargadas/582.html
583,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/583.txt,dataset/paginas_descargadas/583.html
584,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/584.txt,dataset/paginas_descargadas/584.html
585,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/585.txt,dataset/paginas_descargadas/585.html
586,DALE VIDA A TU JARDIN,🌷🌻​🌼​,560g,AR,Desconocido,cafe,False,cafe,,4693.39,3.7398,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/586.txt,dataset/paginas_descargadas/586.html
587,DALE VIDA A TU JARDIN,🌷🌻​🌼​,600 Gr,AR,Desconocido,cafe,False,cafe,,2652.07,2.1132,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/587.txt,dataset/paginas_descargadas/587.html
588,DALE VIDA A TU JARDIN,🌷🌻​🌼​,500 G,AR,Desconocido,cafe,False,cafe,,1561.98,1.2446,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/588.txt,dataset/paginas_descargadas/588.html
589,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,1090.08,0.8686,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/589.txt,dataset/paginas_descargadas/589.html
590,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,718.18,0.5723,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/590.txt,dataset/paginas_descargadas/590.html
591,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,990.91,0.7896,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/591.txt,dataset/paginas_descargadas/591.html
592,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,726.45,0.5788,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/592.txt,dataset/paginas_descargadas/592.html
593,DALE VIDA A TU JARDIN,🌷🌻​🌼​,500G,AR,Desconocido,cafe,False,cafe,,742.98,0.592,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/593.txt,dataset/paginas_descargadas/593.html
594,DALE VIDA A TU JARDIN,🌷🌻​🌼​,500 GR,AR,Desconocido,cafe,False,cafe,,1404.13,1.1188,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/594.txt,dataset/paginas_descargadas/594.html
595,DALE VIDA A TU JARDIN,🌷🌻​🌼​,500G,AR,Desconocido,cafe,False,cafe,,926.45,0.7382,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/595.txt,dataset/paginas_descargadas/595.html
596,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/596.txt,dataset/paginas_descargadas/596.html
597,DALE VIDA A TU JARDIN,🌷🌻​🌼​,500G,AR,Desconocido,cafe,False,cafe,,2536.36,2.021,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/597.txt,dataset/paginas_descargadas/597.html
598,DALE VIDA A TU JARDIN,🌷🌻​🌼​,"2,5KG",AR,Desconocido,cafe,False,cafe,,8316.74,6.6269,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/598.txt,dataset/paginas_descargadas/598.html
599,DALE VIDA A TU JARDIN,🌷🌻​🌼​,800 GR,AR,Desconocido,cafe,False,cafe,,800.0,0.6375,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/599.txt,dataset/paginas_descargadas/599.html
600,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,1363.64,1.0866,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/600.txt,dataset/paginas_descargadas/600.html
601,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,False,cafe,,3178.51,2.5327,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/601.txt,dataset/paginas_descargadas/601.html
602,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/602.txt,dataset/paginas_descargadas/602.html
603,DALE VIDA A TU JARDIN,🌷🌻​🌼​,450G,AR,Desconocido,cafe,False,cafe,,450.0,0.3586,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/603.txt,dataset/paginas_descargadas/603.html
604,DALE VIDA A TU JARDIN,🌷🌻​🌼​,,AR,Desconocido,cafe,True,sin_categoria,cafe,1663.58,1.3256,True,country_mean,1255.0,from_argentina_cambio_dolar,keep_imputed,no_category_detected;price_parse_failed,dataset/txt_limpios/604.txt,dataset/paginas_descargadas/604.html
605,DALE VIDA A TU JARDIN,🌷🌻​🌼​,250 GR,AR,Desconocido,cafe,False,cafe,,250.0,0.1992,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/605.txt,dataset/paginas_descargadas/605.html
606,DALE VIDA A TU JARDIN,🌷🌻​🌼​,250 G,AR,Desconocido,cafe,False,cafe,,250.0,0.1992,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/606.txt,dataset/paginas_descargadas/606.html
607,DALE VIDA A TU JARDIN,🌷🌻​🌼​,"1,5 Lt",AR,Desconocido,cafe,False,cafe,,2553.72,2.0348,False,original,1255.0,from_argentina_cambio_dolar,keep,heuristic_default,dataset/txt_limpios/607.txt,dataset/paginas_descargadas/607.html
